,xtsne,ytsne,label
2222,5.052316,0.41744167,0.0
49190,0.15562008,-2.8785303,8.0
36919,2.6782289,1.373712,6.0
46153,-4.9303393,2.1413832,7.0
25913,-1.7743311,3.654578,4.0
18088,-0.5824157,-0.35676616,2.0
14018,-0.8958758,-1.2153593,2.0
26768,-2.9418826,1.6406054,4.0
24962,-1.0421553,3.6283967,4.0
42878,-4.80834,1.3162229,7.0
49501,1.1157191,-1.3222065,8.0
1462,5.9066257,1.695989,0.0
69745,-3.4018686,1.8865668,9.0
33173,1.7861155,0.24221042,5.0
45410,-4.6353955,0.66293633,7.0
10150,-1.5711966,-4.7998037,1.0
52246,-0.4205891,-3.215676,8.0
41624,2.4198804,3.1031275,6.0
56063,-2.344549,3.5137439,9.0
31870,4.1815705,-1.0604264,5.0
45459,-3.9668381,-1.2450883,7.0
67319,-4.640063,1.8530382,7.0
48362,0.58788794,-2.943557,8.0
16738,-3.6891577,-0.04455711,2.0
19111,3.6928418,-3.1610653,3.0
11634,-1.4506537,-4.693993,1.0
68804,0.41686514,-2.4130747,8.0
9420,-3.1958723,-3.4954414,1.0
68275,0.67979115,-3.0853934,8.0
48538,-0.5144421,0.3227812,8.0
50628,1.4578439,-1.8248674,8.0
45805,-2.9577155,-1.6435426,7.0
47957,-5.4282913,0.9119781,7.0
14391,-1.3497908,-1.6957049,2.0
12313,-0.42629284,-4.3103085,1.0
31156,0.56263644,1.6338603,5.0
22361,2.7722538,-3.8197587,3.0
18083,-1.0237002,-1.5504339,2.0
27918,-1.604159,3.1319988,4.0
50980,0.81158876,-1.3471278,8.0
33864,0.5555499,1.5966952,5.0
34153,1.2687474,0.52328265,5.0
43273,-5.122465,0.33477253,7.0
6336,-3.6467314,-3.290027,1.0
50415,0.20346752,-1.1630106,8.0
17178,0.33993894,0.2050968,2.0
17517,2.8252785,1.3656491,2.0
37464,1.2153624,2.486284,6.0
44813,-4.667675,2.4833846,7.0
47382,-4.5359483,0.80583346,7.0
68490,0.84083426,-3.372897,8.0
51296,0.0002636849,-2.1832733,8.0
863,4.788858,0.33930445,0.0
47862,-3.9547017,0.418951,7.0
18193,-0.21688274,0.81695825,2.0
49817,-0.31298372,-2.4034638,8.0
41861,1.3378369,3.0185993,6.0
55100,-2.9979389,0.16622315,9.0
33009,3.2404175,-0.42317376,5.0
59588,-3.0693443,1.7670944,9.0
4629,5.2847786,0.5430733,0.0
34665,4.846246,-1.2633585,5.0
15070,-1.4492381,-1.5682597,2.0
13016,-0.14035815,1.1192585,2.0
21533,2.4292324,-2.0151048,3.0
40191,2.290446,3.6943417,6.0
43248,-3.93344,-1.6518959,7.0
43466,-4.910106,-1.5012114,7.0
37307,2.1371672,4.6155047,6.0
62394,-0.30264878,-0.07811655,2.0
23572,3.7942164,-2.8979506,3.0
28576,-1.7230942,3.7558076,4.0
66019,0.9324716,-0.24572368,5.0
37162,3.4553134,4.25749,6.0
36155,2.7704356,4.373827,6.0
21916,5.009653,-1.0715897,3.0
11365,-3.0874,-3.5100799,1.0
56499,-3.2957468,0.8875149,9.0
18610,-0.53845906,-0.1625663,2.0
66287,1.524066,3.2194664,6.0
56945,-1.702028,2.141559,9.0
62363,-1.3806336,-1.5434847,2.0
24190,3.9602797,-2.6798584,3.0
35844,2.778776,-0.2598369,5.0
37732,1.0312858,3.4498503,6.0
33296,2.22249,-0.34968463,5.0
67188,-4.9554815,0.31180423,7.0
18271,-0.09033828,0.78913915,2.0
3514,4.3638787,0.998025,0.0
57254,-1.5110867,3.008358,9.0
19603,3.6739361,-3.174474,3.0
41981,-4.501645,2.772564,7.0
17841,-1.0256195,-1.6436447,2.0
21619,2.4907868,-3.1846607,3.0
27402,-0.8151505,3.163259,4.0
44349,-4.7855306,1.9156848,7.0
13297,-1.6688577,-2.1911774,2.0
37467,2.596373,2.6210983,6.0
23246,3.7795799,-2.1476173,3.0
37158,2.2157829,3.3576038,6.0
54018,0.38953683,-3.3177114,8.0
63771,2.7024252,-1.7157727,3.0
62683,-0.75813985,-0.340012,2.0
10939,-1.3537728,-4.5998907,1.0
29414,-1.3931307,1.8693933,4.0
5002,4.862293,0.5730193,0.0
34666,0.98319304,0.6334409,5.0
9188,-0.28426507,-5.220878,1.0
56383,-2.685967,1.2868029,9.0
50456,-0.014632874,-3.0799515,8.0
53509,0.14558446,-3.338828,8.0
7138,-2.2822988,-4.3831,1.0
57583,-2.8784025,-0.09458832,9.0
45350,-4.8358755,0.27100006,7.0
68743,-0.3459536,-2.406776,8.0
58672,-2.2309535,1.322428,9.0
2487,5.868088,1.1337597,0.0
10794,-1.730646,-3.9451342,1.0
9548,-1.8276802,-4.142122,1.0
2888,4.4614453,2.7930596,0.0
1803,3.832939,1.1236323,0.0
12359,-3.3968432,-2.5933964,1.0
35277,1.7698394,-0.35901982,5.0
63749,3.6254876,-1.3444396,3.0
40808,2.8920157,4.4713416,6.0
60782,4.1505,0.9212922,0.0
22588,2.971126,-2.3533347,3.0
68399,1.3853383,-3.322999,8.0
63697,3.4593062,-3.6274319,3.0
20361,3.0800812,-0.13079025,3.0
8983,-2.0576346,-4.4597607,1.0
4277,5.873359,1.6207567,0.0
10459,-2.340315,-3.9432862,1.0
12346,-2.312964,-3.5007296,1.0
58177,-3.178895,2.3031,9.0
26892,-1.4557645,4.596359,4.0
58119,-2.5190065,4.734495,9.0
62951,-1.3909158,-0.30476436,2.0
33441,0.40740126,1.7639793,5.0
37613,2.0661569,3.143634,6.0
13268,-0.3823927,-0.07755908,2.0
23159,4.787401,-2.083605,3.0
68127,0.56333184,-2.3822522,8.0
36327,1.6949347,3.3264575,6.0
61458,-3.176303,-2.8480072,1.0
27540,-1.9755505,2.3332233,4.0
17436,-0.2697775,0.47333464,2.0
58854,-2.9021175,1.3104024,9.0
1892,5.274684,1.7243675,0.0
15312,-0.67285174,-1.6841979,2.0
44079,-3.7777615,-1.5495733,7.0
34997,1.112653,1.199372,5.0
63381,3.5602431,-2.6704082,3.0
30013,-2.0527017,2.8709908,4.0
66790,2.3553307,4.2963314,6.0
54962,-2.3941858,3.3158302,9.0
30295,-1.1492331,3.1675391,4.0
5414,3.5803409,0.8379052,0.0
35987,1.3753332,0.88043714,5.0
30339,-1.3607363,1.3296089,4.0
20472,3.7917855,-2.1515017,3.0
69399,-2.9714992,4.214147,9.0
10104,-1.5613651,-4.580132,1.0
55691,-2.9376242,1.3174765,9.0
49677,2.4999688,-1.9444008,8.0
45690,-5.3417697,0.79179615,7.0
67698,-5.254908,-0.1752742,7.0
62677,-0.16428873,1.0566826,2.0
29805,-1.6733353,1.0361207,4.0
12751,0.32746664,0.8192056,2.0
24653,2.2137904,-2.6810172,3.0
19649,2.6082003,-0.65061104,3.0
24749,2.2365294,-2.5744638,3.0
32079,3.1502573,-0.35565928,5.0
42544,-5.438771,0.43223566,7.0
35104,3.981267,-1.0037712,5.0
7053,-2.8577263,-2.4218783,1.0
18188,-1.2366138,-0.9823051,2.0
13190,-0.12844194,1.0887303,2.0
58234,-2.6581674,1.940613,9.0
58644,-3.2042878,0.7718594,9.0
25619,-1.3445393,3.0486836,4.0
30331,-1.2398627,2.7284403,4.0
5904,4.93369,0.6052407,0.0
44219,-5.23767,1.4959779,7.0
3755,4.811389,0.15141831,0.0
14390,-0.48898494,-0.17101273,2.0
19444,2.534246,-3.473407,3.0
64981,-1.2065331,2.8845053,4.0
54985,-2.5075867,4.643175,9.0
6734,-0.1925649,-5.207299,1.0
33926,1.9065686,0.03244969,5.0
52712,1.3861623,-3.0141995,8.0
38655,2.105406,4.13667,6.0
34628,1.6113065,0.6715143,5.0
63299,3.8644757,-2.7923243,3.0
58763,-1.9933466,4.7380714,9.0
14809,0.50454646,0.15703206,2.0
17395,-1.0017858,-1.8431317,2.0
52897,3.7095387,0.08256272,8.0
2452,3.0331137,1.0090895,0.0
24996,-1.1073996,1.8601992,4.0
60824,4.659263,2.9101272,0.0
67696,-4.074676,-1.4896122,7.0
39087,2.5021331,1.9987833,6.0
59464,-3.2150128,0.7961725,9.0
46660,-4.4146338,-1.5374678,7.0
43274,-4.695881,-1.6280665,7.0
42311,-4.23429,-1.4918525,7.0
31333,1.6130551,0.753174,5.0
24055,2.5735774,-3.5851116,3.0
56469,1.2421607,-1.8645948,9.0
16823,-1.4361088,-1.4003354,2.0
51115,2.190342,-1.0328517,8.0
27333,-1.6627935,1.5376663,4.0
67275,-4.2753377,-1.4807353,7.0
38646,1.3666537,3.8393364,6.0
55275,-2.848245,-0.7359653,9.0
5502,5.5302844,2.3401105,0.0
42777,-5.190377,0.83658594,7.0
60233,4.4311533,2.287504,0.0
67228,-4.037284,-1.6432515,7.0
358,5.881555,1.7148718,0.0
48435,0.7500866,-3.4027448,8.0
47910,-4.626586,-1.2092836,7.0
30151,-0.7193237,2.51636,4.0
10280,-1.2060846,-4.970986,1.0
66460,1.2729696,2.4769714,6.0
5239,4.7599826,2.739037,0.0
44230,-3.9574947,-0.29218358,7.0
12954,-0.10789841,0.9908277,2.0
47137,-4.45052,-0.67030644,7.0
10247,-2.1025748,-4.3668704,1.0
6809,-0.40131098,-5.231086,1.0
38962,1.3320066,1.7870102,6.0
50054,-0.21845916,-2.6948717,8.0
64453,-1.2880168,3.4388409,4.0
51411,-3.3627617,1.0177941,8.0
40307,1.6428237,3.4139502,6.0
67039,-4.7773485,2.6815362,7.0
10188,-3.3308868,-2.7748199,1.0
20095,1.9155631,-0.58787847,3.0
28021,-1.8616993,4.8662424,4.0
28409,-1.5654885,0.65297973,4.0
31317,0.5893071,1.6254561,5.0
55248,-3.1083117,1.9496804,9.0
63695,3.6810777,-2.2815692,3.0
1712,3.600962,1.4022632,0.0
41996,-4.0207973,-1.628961,7.0
51787,0.09547388,-3.4636576,8.0
8291,-2.5693514,-4.2352414,1.0
10970,-2.8378587,-3.1246638,1.0
52014,-0.23853758,-2.0091088,8.0
51212,-0.29485676,-1.8465649,8.0
17978,-0.94565845,-0.92862236,2.0
22720,2.507117,-2.8598802,3.0
68172,0.62959105,-2.851161,8.0
12394,-0.64776236,-4.514884,1.0
13213,-1.4832957,-1.9284914,2.0
57465,-2.4431689,0.4438903,9.0
6320,-3.2368987,-2.4979877,1.0
11864,-1.29171,-4.5532236,1.0
43028,-5.4486003,1.0515119,7.0
49526,-0.4249968,-2.7302318,8.0
58749,-1.9812986,3.4700882,9.0
62301,-1.4273684,-1.5139251,2.0
38991,1.2843051,3.1275635,6.0
50971,0.455728,-3.214445,8.0
50657,0.81562614,-3.392718,8.0
12626,-2.7351408,-2.002974,1.0
63462,2.437506,-1.5983385,3.0
55298,-3.5500655,1.5152215,9.0
32605,1.213173,0.23735979,5.0
40479,3.2406642,4.4015665,6.0
50085,0.7570032,-3.4363213,8.0
34970,1.5670199,0.47226292,5.0
66294,1.3191416,4.233023,6.0
688,4.9477687,1.2895043,0.0
45537,-4.8179936,2.2915664,7.0
39395,1.7677183,1.9356337,6.0
37362,2.2519765,3.628285,6.0
25414,-1.2332107,5.196663,4.0
65369,2.1374319,0.017646817,5.0
61435,-1.8863052,-4.318511,1.0
42456,-4.570463,3.190944,7.0
8159,-0.2325205,-5.1271553,1.0
64783,-1.15987,1.9112793,4.0
25940,-1.9970273,3.0804553,4.0
22634,1.9075476,-2.5037067,3.0
57641,-2.8481958,-0.51353335,9.0
18371,-0.3357555,1.2414265,2.0
1476,3.1229277,0.97443765,0.0
67722,-4.9619846,1.2787281,7.0
24935,-0.9829209,3.4257784,4.0
29245,0.0393185,3.0925844,4.0
33187,4.389312,-1.1444353,5.0
7900,-3.5471194,-2.7481294,1.0
59925,-2.9601738,-0.2185756,9.0
8382,-1.2814739,-4.745655,1.0
2151,5.7662344,1.0506047,0.0
30689,2.4719174,-2.6013832,5.0
45638,-3.0778937,-1.6676099,7.0
27826,-1.3054256,3.8446672,4.0
20403,4.2441406,-2.9152205,3.0
21475,1.8614739,-3.0195763,3.0
30216,-0.46062058,3.3280041,4.0
64166,-1.3816894,4.3724313,4.0
53751,0.84234595,-1.8905859,8.0
4000,3.876887,0.98752904,0.0
60737,4.827769,0.38119766,0.0
21691,1.5405173,-2.7179163,3.0
34196,2.8216853,-0.0008918813,5.0
5511,5.241481,1.1150595,0.0
61720,-3.5556207,-3.130897,1.0
2376,4.1955147,2.5809875,0.0
46657,-3.348685,-0.72114646,7.0
7980,0.3812895,-5.152645,1.0
53226,-0.6041392,-2.474047,8.0
22366,3.9717531,-2.1738074,3.0
19721,2.0118968,-2.9663186,3.0
10179,-2.5956933,-1.94891,1.0
26531,-1.2370487,3.1908953,4.0
68156,3.368235,-2.3359976,8.0
18150,-1.0117121,-0.2605983,2.0
68438,1.608912,-0.37997273,8.0
42929,-5.5975113,0.028117996,7.0
38444,2.1889617,3.950139,6.0
21343,2.5852592,-3.6761181,3.0
36270,1.9831967,4.4067125,6.0
46723,-4.1783314,0.6622936,7.0
27270,-1.1561419,3.1248167,4.0
36136,1.5758122,3.2928467,6.0
58940,-2.7773137,-0.066491686,9.0
9442,0.7403693,-5.034251,1.0
19913,3.0606616,-3.4371831,3.0
26613,-1.4962194,3.2381654,4.0
26068,-1.3528413,2.029966,4.0
36603,1.5366864,3.8512487,6.0
8043,-0.95587605,-4.6673803,1.0
8491,0.08701268,-5.271186,1.0
43318,-4.2355247,-0.86660033,7.0
67472,-4.3848276,1.0750206,7.0
55247,-3.037551,1.0885072,9.0
34847,0.92490464,1.0108614,5.0
56381,-3.1674762,2.9185796,9.0
29695,-2.133793,1.6654356,4.0
17114,-1.3110853,-0.07227825,2.0
33521,0.58354896,-0.016183367,5.0
59109,-3.1812515,1.1629142,9.0
69540,-3.0276644,-0.53682417,9.0
68069,-0.58284754,-2.9872825,8.0
56128,-3.2575235,0.5395752,9.0
20980,2.5508313,-2.069439,3.0
30908,1.0418534,0.9673038,5.0
935,3.9840002,2.4009178,0.0
55331,-1.7782217,2.5444589,9.0
61956,-1.4389464,-4.4628854,1.0
26793,-1.3928424,5.0142603,4.0
34693,2.2181659,-0.13803829,5.0
37495,1.1104057,2.7407787,6.0
53296,0.86632156,-1.9813365,8.0
42638,-4.6376214,-0.6591553,7.0
3727,3.9754725,0.9868046,0.0
34010,0.88840616,1.1775328,5.0
46795,-5.2401857,0.579297,7.0
25298,-1.3022422,1.9908246,4.0
23339,-1.3972912,-0.22406563,3.0
39368,0.93471456,4.0470862,6.0
42004,-5.0227904,2.5031414,7.0
64489,-0.8426917,3.234402,4.0
21930,4.3793435,-1.5758032,3.0
31871,2.2166905,0.028753748,5.0
32027,1.1433803,1.0831629,5.0
12877,0.038078874,0.44092047,2.0
52583,0.40291977,-0.7406062,8.0
51161,0.06064434,-3.1562815,8.0
33561,3.9699287,-0.8742668,5.0
49852,-0.1236379,-2.759558,8.0
4786,5.7120085,1.9851352,0.0
60302,3.97953,0.45917383,0.0
4834,3.63543,2.2500603,0.0
50618,4.2645636,-2.2330058,8.0
32758,1.4266229,0.32759914,5.0
37836,1.8001863,2.3270116,6.0
21359,4.552183,-2.0392182,3.0
33493,1.392301,0.3967141,5.0
20160,4.684904,-1.8148146,3.0
15304,-1.3463092,0.2227773,2.0
33510,2.3006246,-0.282909,5.0
53586,-2.1849477,-3.1576607,8.0
7541,-2.4017167,-1.8881576,1.0
34888,0.19284189,1.9999748,5.0
52616,0.6642598,-2.3630075,8.0
37696,0.9875776,2.7000842,6.0
42530,-5.207724,-0.8010178,7.0
24564,4.416689,-2.4968824,3.0
68367,1.1774507,-2.7433898,8.0
35679,3.1030357,-0.46812433,5.0
64250,-0.7090168,4.4518785,4.0
19166,3.4967484,-3.5233917,3.0
62749,-1.1006573,-1.4706032,2.0
10010,-0.90515465,-5.095012,1.0
17706,0.5207105,-0.1731458,2.0
41182,0.89915997,3.7912643,6.0
2726,5.581456,1.8567483,0.0
68601,1.4840479,-1.6591681,8.0
66763,2.1288915,3.7789917,6.0
64368,-1.6466854,4.3200917,4.0
32964,2.1795964,-0.022466581,5.0
67838,-4.832498,-1.1517315,7.0
68071,1.616079,-2.987045,8.0
57365,-1.9272112,2.9708204,9.0
65261,1.966355,0.057658825,5.0
45454,-4.879841,-0.0497067,7.0
33912,1.2942382,0.3839346,5.0
40425,1.3818016,2.2689598,6.0
32533,2.5162857,-0.006528946,5.0
196,4.4911704,0.50198686,0.0
26279,-1.0571562,3.364261,4.0
3271,5.1489553,1.7025367,0.0
57349,-2.4594843,2.419273,9.0
43782,-4.339859,-1.7464529,7.0
57493,-2.352311,2.8675811,9.0
49678,0.4890999,-2.5420928,8.0
61487,0.7236334,-5.015795,1.0
17981,-0.05290886,0.9141178,2.0
65912,3.701316,-0.58579737,5.0
68131,0.76393235,-3.2746618,8.0
32603,1.3640053,0.22236387,5.0
63168,2.086233,-2.1517577,3.0
34267,0.60579437,1.3479503,5.0
4549,5.9678774,0.95942616,0.0
64442,-1.4970472,3.973946,4.0
57954,-2.8671398,0.9093719,9.0
54632,-2.3819191,4.6716304,9.0
16424,-0.08661488,0.44133106,2.0
7537,-2.1188495,-3.8003447,1.0
45552,-3.6079907,-0.6677069,7.0
31699,0.9486383,1.03533,5.0
69090,-2.9084926,0.7682118,9.0
10058,-1.7242472,-4.03591,1.0
26874,-1.3553455,4.070414,4.0
41532,1.4068111,3.4464424,6.0
52519,-0.0055320505,-3.262711,8.0
8730,-1.5348171,-4.137021,1.0
48944,1.2085527,-2.390788,8.0
26278,-1.8579811,1.9782872,4.0
61051,-2.4994183,-4.258593,1.0
10429,-2.1017962,-4.2740316,1.0
43875,-3.9930444,-0.28748667,7.0
48749,0.7247095,-2.725758,8.0
64097,3.1266372,-1.6714321,3.0
6655,-3.6182551,-2.7505872,1.0
4266,4.462232,2.1095357,0.0
28338,-1.3563545,1.824442,4.0
40654,1.498764,2.4536884,6.0
33084,3.933773,-0.66736794,5.0
60101,5.904209,0.88749593,0.0
10284,0.08566955,-4.9827013,1.0
12797,-0.61778575,-0.27937895,2.0
59798,-2.1484313,3.8938348,9.0
42831,-5.1751885,1.9475667,7.0
3802,4.793417,0.42621246,0.0
33114,1.278708,0.9265207,5.0
20622,3.937675,-2.4405506,3.0
19993,2.522043,-2.4409757,3.0
19023,3.4628212,-2.1418447,3.0
53516,0.32065254,-3.4089391,8.0
39068,0.70065105,2.5231063,6.0
13072,-1.488712,-1.7462343,2.0
3561,4.126677,0.6447405,0.0
216,4.9303737,0.116091326,0.0
63973,3.367199,-1.3351649,3.0
30744,0.82391554,1.1715753,5.0
36443,1.0134362,3.0524018,6.0
22427,4.3419237,-1.785146,3.0
7635,-3.458411,-3.5842626,1.0
53460,2.9810405,-1.6323663,8.0
3606,4.576126,0.35698083,0.0
24232,1.8229332,-1.4318087,3.0
47428,-3.9691968,-0.1994694,7.0
27739,-1.2305207,1.7757287,4.0
55243,-2.7074726,-0.9661918,9.0
24305,1.5750523,-2.4620688,3.0
14821,-1.4297781,-0.7836969,2.0
63508,1.6027272,-2.6131768,3.0
33050,2.3202903,0.26824036,5.0
54599,1.1591811,-0.8827817,9.0
4048,3.202113,0.86571044,0.0
38630,3.758001,2.6200657,6.0
21920,2.4155712,-1.3761835,3.0
46651,-4.438699,0.3648344,7.0
713,4.9775825,1.7503955,0.0
31865,3.1909263,-0.33541828,5.0
56833,-2.1527314,4.4220552,9.0
24902,-1.975899,4.2388873,4.0
1045,3.4311435,0.8406451,0.0
11708,-3.7004976,-3.1558568,1.0
49245,0.07131413,-3.126568,8.0
4703,5.0970325,2.4522464,0.0
48443,-0.46001053,-2.729331,8.0
56465,-2.9285946,0.9424005,9.0
8242,-2.7683558,-3.182949,1.0
1310,3.2278857,1.5139127,0.0
12854,-0.45053193,-2.6566725,2.0
16452,-0.5517254,-1.280566,2.0
7626,-2.3848102,-4.2964807,1.0
46137,-4.5476575,3.1545177,7.0
49104,2.7094731,-2.9310923,8.0
23716,4.6257496,-1.7971725,3.0
1030,5.3968554,0.60829055,0.0
2369,4.69991,2.3011909,0.0
32760,1.6327862,0.12731922,5.0
6369,0.013767278,-5.1330905,1.0
2878,5.1332765,2.5687926,0.0
68101,1.5589571,-1.1217474,8.0
49886,0.12067597,-3.5647469,8.0
60381,4.563863,0.06161966,0.0
63562,3.7306037,-2.683353,3.0
14508,-0.099972434,1.1697943,2.0
59483,-2.5950432,4.482227,9.0
67916,-5.0981402,2.2061815,7.0
42140,-5.4769354,0.5156682,7.0
53029,0.94639784,-2.1305158,8.0
1799,5.715873,0.8731434,0.0
54930,-2.844387,-0.1500157,9.0
7208,-0.99848425,-4.8907704,1.0
45358,-3.866498,-1.6442665,7.0
62397,-0.75235415,-2.2140584,2.0
7144,-1.3757027,-2.0845442,1.0
20792,2.3978896,-3.2063198,3.0
13119,-0.6905246,-0.47887924,2.0
1544,3.3214746,0.8584874,0.0
21935,1.9420279,-2.5737681,3.0
3486,5.943204,1.777685,0.0
42161,-3.2415206,-1.5360447,7.0
61164,-2.4137259,-4.197747,1.0
16974,-1.465188,-1.771298,2.0
5346,5.222494,2.6241486,0.0
46332,-4.7368116,2.2625327,7.0
6639,-2.0516236,-4.2450967,1.0
64970,-1.5956432,1.6072028,4.0
62881,-0.76035035,-0.69033617,2.0
31525,1.8655083,0.23869689,5.0
55580,-2.9821527,0.6831108,9.0
65161,0.7403456,0.97693866,5.0
38237,3.6740868,-0.34399736,6.0
2057,4.9820213,1.8309972,0.0
45277,-4.3524437,1.0397196,7.0
10677,-3.2950099,-2.6074362,1.0
65802,2.2925396,0.23780796,5.0
29813,-1.0660452,3.8030002,4.0
48153,-5.3658433,0.10763709,7.0
2534,4.8936486,0.6377405,0.0
40326,1.9704536,3.0818129,6.0
42153,-4.752701,2.7355535,7.0
58511,-3.0273519,2.8725035,9.0
3961,5.6951,1.5402057,0.0
67187,-3.5110874,-0.6322261,7.0
901,5.0555806,0.88492835,0.0
13464,-1.7619352,-0.6761907,2.0
63043,-0.2169339,0.479515,2.0
4815,5.748473,0.6498129,0.0
13998,-2.0588076,-1.6664858,2.0
23387,4.349634,-2.6263382,3.0
69011,-2.9127824,3.7606728,9.0
42866,-3.8724113,0.2909147,7.0
67304,-4.4372015,0.71434134,7.0
48145,-4.9395223,-0.9557535,7.0
8648,-3.5897777,-3.4045196,1.0
15785,-1.9941516,-1.2582973,2.0
8586,-1.5699259,-4.318684,1.0
30838,1.7623075,0.6809111,5.0
44404,-4.800781,-1.0177629,7.0
7003,-0.9115594,-4.351021,1.0
30302,-1.9053153,4.848146,4.0
63855,1.9488637,-2.7882502,3.0
25115,-1.263862,3.6198285,4.0
49742,0.023107154,-2.359622,8.0
40664,2.6269078,3.7625082,6.0
26195,-2.3665519,2.413189,4.0
11534,-0.05791494,-5.074215,1.0
4331,4.371162,1.8281504,0.0
45417,-5.3512015,-0.56996554,7.0
2091,6.01568,1.631533,0.0
10038,-3.2286584,-2.360897,1.0
8047,-1.5775913,-4.7823396,1.0
50723,-0.038860295,1.8471986,8.0
2727,5.2105193,2.5422812,0.0
46574,-4.318442,0.9542087,7.0
10074,-2.3465698,-4.0760636,1.0
34993,4.3373203,-1.0890152,5.0
2674,5.7902,1.9674945,0.0
32690,3.0123937,-0.5678341,5.0
51386,0.1514202,-1.6862619,8.0
40303,2.7188752,3.5523026,6.0
65926,1.385736,0.5218098,5.0
39305,1.9503815,2.2159069,6.0
24557,3.6708333,-3.4243717,3.0
16369,-0.6948501,-1.0049764,2.0
50860,0.7168835,-1.6493387,8.0
2608,5.871635,1.8758228,0.0
16075,-0.68430835,0.39843506,2.0
3792,4.9864106,2.6279476,0.0
25238,-1.6253302,2.755208,4.0
35000,0.75623214,1.2925421,5.0
50720,0.24448422,-3.893644,8.0
7532,-2.4136062,-1.9306587,1.0
54831,-3.1601717,3.2001908,9.0
28755,-1.4422718,4.9259925,4.0
22737,2.040244,-2.4158576,3.0
4466,4.4078918,0.4349416,0.0
62774,-0.1942553,0.86443466,2.0
67777,-4.585704,-0.4370396,7.0
35179,2.5963874,-0.26983175,5.0
32810,1.2471851,0.5257129,5.0
62866,-0.43400806,0.9043302,2.0
28459,-2.728505,1.5484543,4.0
1484,4.3605814,2.003038,0.0
15956,-1.0345744,-0.9921403,2.0
4867,4.8019533,2.193308,0.0
65818,0.7347926,1.526581,5.0
52226,1.214411,-3.0055935,8.0
61097,0.464988,-4.6835413,1.0
43502,-4.238536,3.4052434,7.0
25926,-1.2552695,1.5125636,4.0
29897,-0.41644907,3.296612,4.0
48957,0.08289333,-0.5757481,8.0
60461,3.9104013,2.305877,0.0
41694,1.5957732,2.5537438,6.0
496,4.679882,0.32377642,0.0
44766,-3.1023614,0.7285929,7.0
47400,-4.1139274,-0.7512273,7.0
35633,0.8889547,1.3821565,5.0
50619,0.07783648,-2.9998322,8.0
11900,-0.24819337,-5.080573,1.0
67107,-4.5873704,2.494046,7.0
14266,0.52905667,-0.38634604,2.0
40532,1.6429398,4.028654,6.0
36543,1.9357917,3.75735,6.0
21731,4.4306774,-2.1081014,3.0
12366,-3.236508,-3.835708,1.0
54830,-3.0152755,3.4161334,9.0
54999,-2.8269713,2.6179934,9.0
60843,5.9747486,1.5548856,0.0
56188,-2.890301,0.8693937,9.0
14726,2.4635804,0.035301026,2.0
30898,1.4531786,0.3337819,5.0
62002,-2.8653584,-2.2083507,1.0
42678,-5.3006864,0.49262354,7.0
41448,1.2023836,2.275946,6.0
45960,-4.883009,2.0460289,7.0
62698,-1.0551023,-1.6715312,2.0
65900,2.1796174,0.031167673,5.0
36007,1.9642601,0.5346918,5.0
26332,-1.4526461,1.7549543,4.0
65145,0.5736075,1.3186032,5.0
12054,0.18413426,-5.2689457,1.0
35721,1.1700585,0.7534829,5.0
55556,-3.479644,1.283381,9.0
30925,2.0807254,0.37472287,5.0
20844,3.4737864,-2.8493268,3.0
12511,-3.1116283,-3.3275042,1.0
17498,4.027296,0.77736825,2.0
18064,-0.9036364,-1.5305399,2.0
55829,-1.7724087,2.6086743,9.0
51738,0.5761628,-2.3943944,8.0
36034,1.7477075,3.01166,6.0
56630,-2.3021793,1.5351462,9.0
67986,-4.4751644,-1.3474021,7.0
17667,-1.2519128,-1.6240839,2.0
23382,4.2009807,-2.3921413,3.0
63966,2.9565735,-3.4485571,3.0
17267,-0.27417585,0.2956164,2.0
68203,0.11783834,-3.1717606,8.0
50706,2.3453643,-0.11993875,8.0
22864,2.0080676,-1.6957506,3.0
20138,4.4209876,-1.9891698,3.0
40272,2.106185,3.1071396,6.0
60116,3.0023239,1.1776061,0.0
56890,-2.4312866,4.3634996,9.0
54460,-3.515146,2.3437705,9.0
52300,0.8282804,-3.2641225,8.0
21799,2.4911752,-1.7257591,3.0
29239,-1.2273163,2.6904225,4.0
31211,0.8179931,1.3205494,5.0
13635,-0.42805752,0.34810764,2.0
51264,0.69910526,-3.56879,8.0
46590,-4.859121,2.5215545,7.0
35023,1.7018278,0.50487757,5.0
25104,-1.3575745,1.831138,4.0
19426,3.0579865,-1.8252544,3.0
60865,4.6672044,1.0635188,0.0
66126,2.4818778,2.557248,6.0
27228,-1.8357191,5.004457,4.0
63242,3.3048806,-3.3272362,3.0
2683,4.5428257,1.1768944,0.0
34444,1.0259538,0.16211529,5.0
39782,2.1560636,3.7186716,6.0
32631,1.0319794,1.0300063,5.0
34371,0.21476622,1.7376624,5.0
55254,-3.3157232,1.1615909,9.0
7936,-3.345008,-3.783387,1.0
66234,2.8102372,4.0678787,6.0
56000,-3.441039,1.1001159,9.0
33983,1.220409,0.32530418,5.0
53034,1.4053054,-3.027136,8.0
30698,1.2973343,1.2020352,5.0
32532,3.1191964,-0.42256996,5.0
22959,4.199284,-2.8644955,3.0
64059,2.8490963,-2.7885368,3.0
32368,3.9943051,-0.80277044,5.0
21662,-1.6398259,-3.0574532,3.0
64342,-1.1738019,3.5460136,4.0
