,xtsne,ytsne,label
24601,4.2506576,3.993531,3.0
22151,-4.656501,2.047516,3.0
66001,0.5514749,-3.360254,5.0
9062,-1.6392183,-0.24229564,1.0
49224,-0.45759186,2.4175034,8.0
39436,3.9733243,-3.620275,6.0
125,7.5100408,1.5217,0.0
46911,-4.4376554,0.42561412,7.0
6307,-2.2663686,0.8152137,1.0
22772,-1.095671,-1.8499244,3.0
47606,-7.064538,-0.7240184,7.0
46774,-6.111925,0.6885746,7.0
5252,6.8522916,2.6298828,0.0
4226,7.3468065,-1.4960525,0.0
32851,-0.046288524,-3.6600404,5.0
39136,4.7462177,-3.5423698,6.0
51060,0.3931297,0.9268937,8.0
57138,-2.7460828,-3.5512931,9.0
19376,3.586012,3.5757143,3.0
37453,2.0652628,-5.2086835,6.0
55427,-3.6247602,-1.2288011,9.0
43882,-6.1717234,-4.285099,7.0
55456,-0.9293308,-5.7347145,9.0
59541,-3.550962,-2.5421045,9.0
42094,-3.9128869,-1.6614604,7.0
33977,3.8787587,-1.1574187,5.0
28596,-5.6187496,-2.2552402,4.0
39203,1.8864415,-5.2504296,6.0
11812,-3.1299942,5.106415,1.0
18642,1.3656157,3.2097533,3.0
27492,-3.4459631,-5.3398843,4.0
34116,3.5213754,-1.1997988,5.0
52048,0.24452741,0.16394976,8.0
46386,-5.9093733,1.7001806,7.0
56969,-4.8310356,5.8244147,9.0
4440,8.257056,-0.9029225,0.0
11235,-2.544114,1.3128921,1.0
20053,2.3102047,1.4486616,3.0
24769,-4.0488353,-2.8801646,4.0
66883,3.893193,-4.4817905,6.0
35902,1.9365882,-2.4761353,5.0
54783,-1.6877061,-6.718238,9.0
968,6.2278323,-1.6817974,0.0
61969,-3.974013,5.517619,1.0
7978,-1.8319665,-0.33332577,1.0
40010,1.7085624,-5.1098924,6.0
44783,-6.3347206,-3.9737663,7.0
51249,0.74043477,0.06026557,8.0
51728,-0.043651935,1.2180257,8.0
26889,-1.4325305,-5.3529983,4.0
61769,-2.7535605,4.100814,1.0
61726,-2.7526038,4.5444903,1.0
56585,-2.5065463,-4.2850165,9.0
26250,4.1857915,-5.61048,4.0
1364,7.527683,0.56892264,0.0
20558,4.2569027,4.039451,3.0
55939,-1.5504595,-5.50325,9.0
39515,1.3949449,-4.7231026,6.0
55786,-1.8121495,-5.8601785,9.0
17777,0.75138736,5.9860063,2.0
55777,-5.4704123,-0.36339983,9.0
32415,3.7242305,-1.0803888,5.0
33377,1.3885102,-1.1679358,5.0
12512,-2.9437792,1.7046869,1.0
59005,-4.6396775,-0.58580786,9.0
25070,-5.3340254,-1.4115748,4.0
46532,-6.956914,1.2532493,7.0
40198,4.8957,-5.1654716,6.0
9915,-3.0828469,5.612749,1.0
10033,-4.2513194,5.1470513,1.0
21785,4.030014,4.485906,3.0
60364,7.872664,-1.5847847,0.0
31802,0.62690836,-3.0475636,5.0
38124,5.6344714,-4.238168,6.0
59963,-3.6506288,-3.8926075,9.0
17836,2.0669405,6.9118457,2.0
65760,3.8578553,-1.0284529,5.0
68226,1.1095799,-0.023645133,8.0
55435,-5.4544044,0.048501913,9.0
49211,-0.67012095,1.3681177,8.0
23144,2.2135892,4.525284,3.0
12106,-3.7450335,3.4874423,1.0
42110,-5.570006,2.283599,7.0
17357,-0.31155396,6.608167,2.0
54307,-1.1890957,-5.991933,9.0
56649,-3.6191678,-3.383365,9.0
15209,2.008233,6.576231,2.0
54870,-5.835167,3.128696,9.0
49396,1.6892425,0.14156096,8.0
19250,3.2282352,1.1071181,3.0
50251,0.36836916,-0.4954615,8.0
26550,-2.0376852,-7.0817404,4.0
43908,-6.428138,0.552865,7.0
66124,1.6722736,-4.9049478,6.0
211,7.5385447,-0.45441556,0.0
28602,-1.2503501,-3.9365656,4.0
1945,6.0502057,-1.1428714,0.0
45129,-6.179032,2.11144,7.0
52465,-0.40468428,1.9324801,8.0
30799,1.8194282,-1.8931229,5.0
29981,-1.9798989,-4.0528812,4.0
20661,2.9257061,4.6384706,3.0
24114,1.9459987,3.6438482,3.0
21817,3.2679873,1.4890288,3.0
27068,-2.2050548,-1.8589184,4.0
30410,-4.7742214,-1.961095,4.0
475,5.1642003,-1.1845653,0.0
53963,-0.32345146,0.5593791,8.0
37147,2.9631526,-5.683686,6.0
1797,5.8074603,0.5303195,0.0
35870,0.040568884,-3.1442173,5.0
39505,2.0570765,-4.637243,6.0
52723,-0.2439249,-0.26129544,8.0
26712,-3.742288,-5.044795,4.0
59011,-2.9598298,-4.2109613,9.0
38590,3.2114334,-3.139769,6.0
35597,3.9900882,0.29619855,5.0
32848,0.8535012,-3.6123984,5.0
62329,-0.90647066,5.589068,2.0
51062,-3.4589946,4.8351827,8.0
56360,-2.262437,-3.537596,9.0
27296,-4.2822223,-5.340664,4.0
9830,-3.4279127,7.1682596,1.0
3721,8.211131,0.5477109,0.0
16070,2.048337,6.813982,2.0
69729,-4.5456524,-1.9526128,9.0
2250,5.8209095,0.9491833,0.0
65858,0.78700966,-3.416999,5.0
50205,-1.4463693,2.3302922,8.0
59735,-3.9603415,-2.3164616,9.0
68488,0.16414008,-0.8919633,8.0
9600,-3.5711467,6.971131,1.0
22983,1.3386449,3.1850789,3.0
31824,1.175114,-2.6680365,5.0
39921,3.9082575,-5.0901666,6.0
14068,1.7661781,7.6483474,2.0
63713,2.4811242,2.870544,3.0
9447,-1.985336,0.16474573,1.0
47474,-6.353111,-3.9936385,7.0
1276,6.947348,-1.6441025,0.0
63831,4.551832,2.4955766,3.0
36040,5.943342,-4.42106,6.0
18600,2.390554,6.0202804,2.0
56621,-2.9222422,-2.981871,9.0
53334,1.019837,0.4838586,8.0
25310,-2.961683,5.2176065,4.0
33346,2.2003715,-1.885982,5.0
49680,1.273616,-0.43942842,8.0
38871,5.128457,-4.781697,6.0
23655,1.7104512,2.928677,3.0
56999,-1.6946071,-4.4423156,9.0
49177,-0.69580215,-1.8459518,8.0
45069,-4.068196,-0.21230467,7.0
50412,1.5580126,0.048057422,8.0
21345,3.7486577,1.6249349,3.0
50169,-0.17871353,0.587088,8.0
31393,1.2598795,-2.0655525,5.0
13485,1.8504716,7.489199,2.0
12552,-3.6450152,2.7766855,1.0
4533,7.6737146,0.5979913,0.0
41885,4.7234144,-3.637476,6.0
58488,-1.9829637,-5.09952,9.0
17020,1.1539055,5.7235107,2.0
23874,-2.1527028,-1.7986737,3.0
68141,0.084593266,-1.1999787,8.0
62449,-0.76400554,5.037691,2.0
8481,-1.9347152,1.0836937,1.0
58188,-2.9429827,-4.85526,9.0
45947,-4.0746655,0.020392781,7.0
18719,1.8525132,-2.5149794,3.0
29120,-2.5539563,-4.554716,4.0
10796,-4.2557964,4.889114,1.0
60772,7.884694,1.4334323,0.0
19204,1.6080056,3.4418924,3.0
43693,-3.818116,2.9926488,7.0
37719,2.742902,-4.579078,6.0
31339,3.8704736,0.17549437,5.0
1665,6.849677,0.012912547,0.0
33161,2.9528108,-1.0155791,5.0
56371,-3.075373,-6.1508636,9.0
56172,-5.1683135,-0.24393694,9.0
58279,-4.262276,-0.12125408,9.0
63078,-0.02522571,5.513993,2.0
62845,1.2830241,5.960459,2.0
25640,-2.9743598,-5.3690934,4.0
21548,1.8492923,1.787018,3.0
40179,1.5649636,-4.5417147,6.0
62557,-0.5067513,4.974087,2.0
26433,-1.8902776,-2.2302926,4.0
13268,0.8376013,6.191914,2.0
44500,-6.073864,-4.70923,7.0
34915,-0.14575529,-3.6619403,5.0
2116,5.245055,-0.2686567,0.0
33519,1.0670445,-1.6901479,5.0
29807,-0.885052,-5.2034636,4.0
8538,-1.49417,-0.6599419,1.0
41138,5.5817165,-4.21825,6.0
9622,-3.2765093,6.154629,1.0
5396,5.18798,-0.28706712,0.0
13525,0.875334,7.267755,2.0
2047,7.565537,0.7472135,0.0
36385,5.693801,-4.3647633,6.0
15691,-4.8963647,2.4071095,2.0
12814,1.4314216,6.052706,2.0
42220,-6.0950317,3.3682342,7.0
67025,-4.9613833,0.059801925,7.0
55724,-3.545899,-4.0111904,9.0
48351,1.2225624,0.54641587,8.0
36342,1.566565,-5.291837,6.0
51510,2.267628,0.1681574,8.0
58356,-2.0402718,-3.3690128,9.0
6228,-1.5967358,-0.7179565,1.0
63519,4.3060946,3.3574877,3.0
38791,5.162529,-4.6985054,6.0
30679,3.7517314,-2.5594065,5.0
50235,-0.5629585,1.8834282,8.0
56798,-4.225779,-0.31190404,9.0
40612,1.8398126,-4.8620186,6.0
23385,2.8687124,4.8996687,3.0
68580,0.040754743,1.4305747,8.0
40304,3.5301611,-3.8579206,6.0
14747,-0.48227382,5.329179,2.0
10923,-2.7678273,4.1768603,1.0
66721,3.3483415,-5.3259,6.0
9872,-2.6214783,3.4238155,1.0
20815,3.9751737,4.2625885,3.0
55394,-1.9508613,-4.750477,9.0
50340,-0.32673097,1.8182245,8.0
7413,-2.9136276,4.9526243,1.0
53154,-0.3043402,0.8878606,8.0
44356,-5.950996,-4.34704,7.0
6131,-2.7035983,2.4514983,1.0
22746,1.7266737,3.9065416,3.0
46798,-3.3068159,-0.08910148,7.0
17597,-1.5281341,3.8525314,2.0
4551,7.5311,-0.764338,0.0
5425,7.492233,2.3464205,0.0
34704,1.1016276,-2.5431116,5.0
58318,-3.27582,-5.6147194,9.0
849,8.015009,-0.3175308,0.0
67989,-7.167895,1.7888174,7.0
7760,-2.9502215,5.439644,1.0
40634,4.6018634,-5.6067557,6.0
68198,1.6380682,0.07165723,8.0
27588,-4.648679,-2.8531983,4.0
48469,2.635693,1.4634894,8.0
32344,2.8148632,-1.3421731,5.0
24350,4.1743107,3.9990711,3.0
118,5.3100433,0.22079358,0.0
9176,-3.6793005,3.7955177,1.0
13090,-0.021924099,6.543677,2.0
14581,-1.2701582,3.8777273,2.0
9963,-2.8089118,4.4813004,1.0
34287,0.5211391,-3.688996,5.0
30978,-0.008702685,-3.696883,5.0
36861,2.9985783,-4.6908007,6.0
28132,-5.389371,-2.6104505,4.0
22788,3.572391,1.6273148,3.0
4383,5.3949494,-0.42072308,0.0
22246,4.4195957,2.7825475,3.0
46769,-6.8158216,-0.36870962,7.0
62291,-0.08764812,5.4602356,2.0
59866,-3.269531,-3.1490922,9.0
29169,-2.644834,-6.8566055,4.0
40485,4.0926695,-5.0347705,6.0
38501,4.977486,-4.54139,6.0
29098,-3.5830102,-5.5098357,4.0
32744,1.6436639,-1.7167102,5.0
2785,6.4062576,2.8661184,0.0
30189,-0.96715355,-4.3504305,4.0
34304,0.26551336,-3.5896575,5.0
69041,-1.6449094,-4.6496196,9.0
8365,-1.5184884,-1.3687482,1.0
57774,-3.5311017,-0.7859083,9.0
7367,-2.3281584,3.1378322,1.0
69894,-4.295938,-2.3442762,9.0
51376,0.07502137,-0.12511873,8.0
4722,7.545168,-0.9325972,0.0
59701,-2.119897,-5.6544538,9.0
19737,2.8705614,3.7623253,3.0
61334,-2.4387248,2.4722698,1.0
64743,-1.364041,-3.3664572,4.0
45877,-5.5938125,2.352009,7.0
61733,-4.649302,5.9325075,1.0
40937,5.2358246,-5.011747,6.0
25863,-5.525946,-0.7830213,4.0
40116,3.012383,-4.1805997,6.0
43603,-7.157603,1.60784,7.0
18354,0.86897796,2.034264,2.0
23405,3.3019388,1.9955293,3.0
66365,2.8208506,-5.4385433,6.0
2834,6.1146655,-0.35195687,0.0
17301,-0.39414826,6.381254,2.0
29875,-0.8907799,-7.456785,4.0
36647,3.6862826,-5.365897,6.0
12833,0.5773026,6.938278,2.0
64781,-4.264756,-4.2867403,4.0
12448,-4.328229,4.6990633,1.0
35113,2.5778372,-1.6543926,5.0
1651,6.400263,-0.8186587,0.0
45134,-7.26981,-1.0349743,7.0
47953,-5.8664074,-3.8281605,7.0
29376,-5.719367,-0.86762404,4.0
38345,1.7577386,-5.154721,6.0
16796,-0.52700406,3.6061833,2.0
59818,-5.444943,3.4573832,9.0
46746,-6.413515,3.298268,7.0
3254,6.710709,-1.0203087,0.0
42139,-5.3537803,2.7628496,7.0
68269,-0.2547624,0.26141155,8.0
36506,3.830648,-5.2361193,6.0
64982,-3.8851721,-4.877374,4.0
63400,1.8876649,2.6212504,3.0
49977,0.49359372,-0.6507691,8.0
4098,6.4400005,3.450958,0.0
40262,4.4296055,-4.6747513,6.0
45220,-5.0026817,2.8179703,7.0
900,5.265451,-0.90465134,0.0
49679,-0.92985046,2.578285,8.0
7152,-3.2519302,5.5319147,1.0
6673,-2.3244793,2.8467135,1.0
32093,4.5805416,1.0313188,5.0
19600,2.4075785,1.5639186,3.0
69685,-5.31406,-0.6006467,9.0
2999,5.467836,-1.1030029,0.0
39075,3.066597,-5.218049,6.0
30184,-2.8688354,-6.75588,4.0
13382,0.18161586,4.9626546,2.0
58879,2.9226687,1.3038441,9.0
3950,6.4896083,3.4983134,0.0
61806,-3.3261516,2.762994,1.0
61871,-3.819167,5.9118786,1.0
20805,4.0926743,4.5834184,3.0
33559,2.3383358,-1.7764695,5.0
16402,2.4613016,6.9210033,2.0
18936,3.8254776,4.5918593,3.0
32170,1.1035155,-1.3673184,5.0
47527,-5.7786574,-4.9079776,7.0
36345,-3.3402734,6.3135414,6.0
6349,-2.24366,0.9684136,1.0
66666,4.2568574,-4.5149384,6.0
38200,6.852537,-3.4234369,6.0
43484,-6.212187,-4.6140933,7.0
63375,4.5876145,2.586776,3.0
16712,-1.5865952,4.3634334,2.0
65569,0.80035406,-1.8507229,5.0
3200,7.630899,-0.7906856,0.0
33795,2.9097323,-0.88479245,5.0
29022,-3.5563045,3.084304,4.0
26518,-2.7795238,-4.4864774,4.0
33542,0.30336425,-2.329727,5.0
13857,-1.3552508,2.1599493,2.0
48046,-7.1059003,-2.0838444,7.0
58434,-4.3080792,-2.1643536,9.0
44671,-6.4066076,1.3420627,7.0
66057,-1.0067347,-6.3839016,6.0
48398,0.40754333,-0.55507797,8.0
43147,-6.5123696,-0.13337128,7.0
13312,-0.06445978,5.240025,2.0
50386,1.2869852,-0.26693216,8.0
9237,-3.393184,6.5590124,1.0
50696,0.050648026,-0.08922166,8.0
47341,-6.2372093,3.3112226,7.0
51114,1.5473862,-0.7635444,8.0
14005,0.9981586,5.8248296,2.0
68789,0.70225513,1.4408963,8.0
9495,-2.6539521,2.250401,1.0
27173,-1.0077276,-7.452788,4.0
47657,-3.7077858,0.1819716,7.0
60965,6.13795,2.7886994,0.0
43540,-5.6234646,1.6304474,7.0
14794,-6.739206,-0.40486768,2.0
67340,-6.712055,-2.0269227,7.0
49756,-0.9203338,2.1020274,8.0
54237,-1.7790068,-5.507472,9.0
63179,3.0357318,3.1439996,3.0
34148,2.6064615,-1.4024688,5.0
15367,2.0025547,7.3572116,2.0
14879,0.8879443,6.946255,2.0
22588,3.2029302,4.190406,3.0
48207,-0.21939541,1.7352433,8.0
47076,-1.5727088,-4.552915,7.0
40173,2.0530725,-4.2694902,6.0
63083,-0.15882224,5.732396,2.0
15781,-0.16263333,4.1633735,2.0
13349,2.2407806,6.6962337,2.0
50089,0.90053517,-0.83817524,8.0
57563,-1.8017113,-6.42489,9.0
66100,5.914304,-4.2342753,6.0
9801,-1.8950218,1.5784061,1.0
42124,-6.2687364,1.0642071,7.0
61931,-2.8058043,4.376277,1.0
53810,-0.3889201,2.4834638,8.0
20035,2.3313744,4.006246,3.0
7279,-3.002713,1.7279632,1.0
34625,2.61079,-1.5415145,5.0
21545,2.457109,2.9656487,3.0
29358,-5.843128,-1.3937069,4.0
35,5.459941,-0.7491606,0.0
23515,2.102804,2.7193942,3.0
43951,-5.953182,3.1632183,7.0
57350,-3.0622094,-2.2671604,9.0
53507,0.5269473,1.2363329,8.0
43077,-7.499385,1.3966918,7.0
68717,-0.4851096,0.5917235,8.0
47066,-6.811674,2.4808512,7.0
3173,6.552987,2.1527042,0.0
2178,5.5471835,-1.0348747,0.0
68433,0.8317745,0.30462027,8.0
21405,1.6246186,2.9731944,3.0
47644,-7.73012,-0.6426237,7.0
33885,1.0110314,-2.0473719,5.0
40392,3.759552,-5.061046,6.0
44834,-1.92281,-3.1426609,7.0
45059,-5.698844,1.6752467,7.0
1313,6.556526,-0.082683966,0.0
43684,-6.494117,-3.9445474,7.0
57909,-1.3919,-4.5040417,9.0
55612,-5.2908425,0.6382508,9.0
45619,-6.242624,2.6658669,7.0
43155,-7.6657114,-0.64384216,7.0
42950,-7.328233,2.0746179,7.0
26923,-5.3107734,-1.2086182,4.0
38161,5.8549,-4.474947,6.0
51720,-0.16497007,1.5861875,8.0
30052,-3.236135,-5.300364,4.0
50929,-0.48602703,1.0802506,8.0
60160,8.073044,-0.8901757,0.0
10344,-2.6663806,1.0176921,1.0
49116,2.6972547,-2.548532,8.0
6293,-3.332189,5.343883,1.0
64289,-1.6314259,-5.6158724,4.0
61724,-4.4937954,4.2647247,1.0
28765,-1.9746659,-3.054113,4.0
16440,0.3865242,4.793885,2.0
34902,3.1760468,-0.43220693,5.0
52549,-0.6968304,1.0506701,8.0
38914,4.722642,-5.5658946,6.0
6018,-3.3741038,6.344574,1.0
27742,-5.317287,-2.2862523,4.0
10336,-1.3179401,-1.0201833,1.0
25849,-4.2804065,-1.3376162,4.0
68720,-0.56820905,2.7121394,8.0
66345,2.5291862,-4.649718,6.0
52608,-0.29508415,2.5769095,8.0
69080,-1.4033897,-4.150825,9.0
39526,6.5410314,-3.9053981,6.0
6451,-1.5499481,-0.5575365,1.0
11445,-3.1433938,7.270501,1.0
49404,1.5441964,0.49973655,8.0
12023,-2.949112,4.3958926,1.0
57233,-1.8643332,-3.0332952,9.0
935,6.9358006,3.2155843,0.0
54332,-0.8980321,-7.1712923,9.0
66894,3.2753654,-4.8613205,6.0
47715,-7.3564124,0.09500737,7.0
23941,3.9481266,2.2863538,3.0
11708,-3.0507782,5.685906,1.0
23660,-1.5111687,-2.3290515,3.0
44630,-7.037251,-2.5135853,7.0
49963,-4.260588,-3.2093992,8.0
11495,-4.0018845,4.6122146,1.0
31000,2.6204333,-1.6135079,5.0
32701,1.2797986,-3.0323818,5.0
58461,-3.6849933,-1.755083,9.0
59375,-2.2564714,-5.517195,9.0
19184,3.9868474,4.8352637,3.0
51833,0.61197275,1.2241699,8.0
17418,-0.3155944,5.9330916,2.0
7746,-2.6363986,1.8922703,1.0
33032,2.7804227,-2.067347,5.0
60842,5.7983394,-0.87562,0.0
48507,-0.5206805,2.0926626,8.0
25980,-4.2134,-4.894412,4.0
47221,-6.591131,0.6723431,7.0
44893,-6.205156,-4.2891774,7.0
45354,-5.7630687,0.25934777,7.0
55854,-3.033742,-1.9732008,9.0
4349,7.576208,-0.75667185,0.0
49514,0.29829848,-0.6060792,8.0
53957,-0.67677915,2.0119472,8.0
22119,4.492234,2.7622883,3.0
17575,-1.4181834,4.369402,2.0
34273,3.4424691,-0.50329876,5.0
69517,-4.0851007,-2.2204676,9.0
29622,-3.3524787,-6.7064533,4.0
69222,-3.4220495,0.16863948,9.0
33522,-3.4553337,6.1066346,5.0
39708,1.8667878,-4.711702,6.0
43814,-6.035103,0.110913254,7.0
18119,1.4321274,7.496358,2.0
56578,-3.2676,-3.1186235,9.0
39610,5.272591,-4.699926,6.0
43520,-7.091949,-1.7106328,7.0
16360,0.29925984,5.1107326,2.0
21073,2.5962596,2.9479635,3.0
36867,3.138061,-2.844603,6.0
38525,6.119038,-3.6438766,6.0
26213,-3.2768347,-5.1016235,4.0
45246,-6.0075626,-3.408705,7.0
68378,1.1116526,2.9423265,8.0
18537,1.7382065,6.8622746,2.0
67838,-7.227241,1.946258,7.0
796,7.6609745,-0.64931864,0.0
53098,-0.5016372,2.5565176,8.0
53474,-0.3568524,-1.0527866,8.0
48063,-6.2548566,0.61797553,7.0
15139,1.8265002,-4.158736,2.0
64892,-4.6100736,-1.0157874,4.0
30329,-1.3923389,-3.8158429,4.0
6845,-2.242964,2.1342893,1.0
18243,6.2572064,3.178436,2.0
57290,-3.2593026,-2.1976411,9.0
22763,3.9937143,3.893275,3.0
29780,-5.1503243,-1.7320037,4.0
3735,7.7638626,-1.7687688,0.0
31994,1.6911273,-2.802797,5.0
9955,-4.2220473,6.4695287,1.0
62205,1.4610794,6.1507463,2.0
63619,3.9953523,3.491745,3.0
44446,-7.070199,-1.9873759,7.0
57044,-5.876729,0.6906443,9.0
62636,0.27259904,4.3570337,2.0
2728,6.9552283,0.060798842,0.0
23105,2.6450546,3.9922757,3.0
31235,-0.39355692,-3.4846916,5.0
4074,5.5556135,-0.9086911,0.0
51093,2.5951166,0.31236562,8.0
59807,-4.5781565,0.40690213,9.0
39984,2.0620184,-4.7484407,6.0
47158,-6.51039,-0.29338703,7.0
32526,0.46799463,-2.1993313,5.0
17152,0.10028969,4.543997,2.0
11550,-1.5051669,-0.41915268,1.0
57121,-1.207415,-6.135833,9.0
62241,-0.28945148,4.129624,2.0
11577,-1.268944,-0.9530409,1.0
4032,6.2920794,-1.4327141,0.0
18913,3.0131376,3.3359447,3.0
16405,-1.3881633,3.7573438,2.0
6624,-2.6002944,1.1021695,1.0
13340,0.80297196,5.604836,2.0
66496,3.0913074,-5.3639574,6.0
69892,-2.8147202,-2.6886818,9.0
13487,2.1523583,7.2276134,2.0
6406,-3.8943772,6.598391,1.0
50899,-0.20325395,0.19520298,8.0
6312,-4.745518,5.276704,1.0
4052,6.5130897,0.12888305,0.0
26547,-3.6705549,-2.1486974,4.0
10407,-3.7611961,6.456954,1.0
18876,3.785289,3.968255,3.0
21500,2.558426,2.2022395,3.0
27666,-2.6429572,-2.805891,4.0
68081,3.7111897,0.78084654,8.0
14386,-1.1697309,4.342923,2.0
58604,-2.2265816,-4.9873233,9.0
50808,-1.1267686,0.7504659,8.0
45849,-7.0688553,-0.14900784,7.0
8100,-1.9583035,-0.054704662,1.0
69782,-3.1207967,-2.4183736,9.0
50733,-0.48935196,0.14529453,8.0
62924,1.5434004,7.292482,2.0
47363,-4.993454,-1.8652577,7.0
34005,1.0170192,-2.0747223,5.0
47194,-7.0105186,-2.3024569,7.0
33899,3.1405954,-0.3157718,5.0
57616,-2.061264,-4.328389,9.0
355,7.378659,1.5814067,0.0
34237,1.4859,-2.8778188,5.0
11259,-2.731117,1.6605865,1.0
3258,6.660294,2.8316808,0.0
2140,8.382668,-0.8588983,0.0
41252,3.485794,-3.9812078,6.0
36925,6.552258,-3.4307044,6.0
63653,1.5161428,3.2454176,3.0
62045,-2.1520596,0.23195243,1.0
34090,3.4686036,-1.4546217,5.0
16270,1.5471556,6.020561,2.0
55298,-4.5367537,-2.3926868,9.0
62771,-0.99200296,6.363912,2.0
57677,-4.4582014,0.4473267,9.0
42457,-5.994199,-4.0261364,7.0
39236,5.3987803,-4.819763,6.0
12845,-1.6461498,3.875786,2.0
61869,-4.0068216,6.360623,1.0
51259,0.53131586,0.22194308,8.0
61050,-2.3288124,1.1070966,1.0
29824,-4.230345,-1.2608819,4.0
34398,-0.37162873,-3.6102085,5.0
7402,-1.4374844,-0.8327242,1.0
62200,1.1918298,6.2911105,2.0
64161,-3.5461497,-5.3155427,4.0
45747,-6.102284,-3.3801067,7.0
41792,1.957928,-5.02734,6.0
28387,-2.2947886,-6.5676317,4.0
19019,3.8241186,3.7849076,3.0
28545,-2.8898358,-3.0299199,4.0
32768,0.23732406,-3.6008267,5.0
5774,7.261769,0.47388276,0.0
60091,5.135639,-1.1543972,0.0
28974,-5.4978595,-2.14453,4.0
47389,-6.7450757,1.5777194,7.0
46704,-5.4807696,-3.3246999,7.0
69835,-3.8018918,-2.9792385,9.0
35969,3.9830322,0.7916393,5.0
17607,0.07175916,4.5044136,2.0
5424,6.5387173,2.3268893,0.0
14144,-1.4857625,7.2570324,2.0
45971,-4.8492885,-1.6981943,7.0
7217,-2.2434824,2.3796227,1.0
19811,1.5608134,4.4456844,3.0
9479,-3.123574,5.091434,1.0
61607,-1.9055877,-0.077488445,1.0
54100,-1.7016187,-6.4070683,9.0
41674,4.2912717,-5.3511777,6.0
3686,6.2943277,-1.630119,0.0
7678,-3.6608841,6.575099,1.0
1853,6.8937006,0.35057914,0.0
68851,0.7731498,1.044853,8.0
47406,-7.5068674,-1.4696586,7.0
42024,-3.8357441,-1.4792595,7.0
44989,-7.24861,-2.3429592,7.0
34215,2.5932946,-1.9373369,5.0
914,7.4785476,1.385085,0.0
35023,1.3355572,-2.7261386,5.0
61207,-1.7607368,0.008894812,1.0
36350,3.1683419,-5.542171,6.0
39440,5.6998653,-4.1469474,6.0
57167,-2.6267803,-1.3130043,9.0
53255,-4.0581074,0.8168725,8.0
29725,-4.863295,-2.2482536,4.0
43363,-7.4646,0.28416944,7.0
884,5.35137,-1.933774,0.0
28903,-5.397678,-1.7312872,4.0
51769,0.9283238,1.7418673,8.0
58887,4.674929,3.1264038,9.0
11106,-2.3551583,2.60065,1.0
22082,1.4136965,3.1825826,3.0
2499,7.3435884,-0.42261142,0.0
24556,1.5459493,0.47350603,3.0
69725,-4.3324146,-2.7638736,9.0
59270,-3.5089953,-0.9251171,9.0
262,5.7350206,-0.16275565,0.0
24409,1.7632741,0.5886766,3.0
53251,-0.0004314587,0.84147274,8.0
35745,1.1785828,-3.1724212,5.0
37934,5.229574,-3.5475674,6.0
11374,-3.712796,5.687246,1.0
56521,-1.4254628,-7.165311,9.0
37808,3.0163074,-5.191347,6.0
5798,4.7982306,-1.1926225,0.0
63153,2.4074302,2.129971,3.0
29616,-2.7447543,-4.690723,4.0
5102,5.456202,-0.6190911,0.0
69744,-4.529389,0.6267061,9.0
65205,4.2323236,0.715742,5.0
11855,-1.6905026,-0.22103678,1.0
35355,3.095925,-0.39596692,5.0
12337,-3.396466,2.1348588,1.0
55979,-4.738378,1.6816757,9.0
68294,6.0431347,-1.9598439,8.0
30630,0.5306457,-3.4131212,5.0
703,5.3896265,0.5116704,0.0
65009,-2.4322064,-4.957675,4.0
18452,1.9660653,6.9807997,2.0
65656,0.4482102,-2.9642744,5.0
42505,-4.4951115,0.8869436,7.0
15003,2.2239017,6.96669,2.0
3903,7.626711,1.3956423,0.0
37569,5.0137763,-4.4666653,6.0
13810,-1.4983959,3.8028512,2.0
33713,3.4839911,-0.9043528,5.0
1213,6.860247,2.0230718,0.0
8404,-3.417781,6.3540063,1.0
3983,6.114947,-0.9927035,0.0
17359,-2.079775,4.0391207,2.0
5328,7.341827,0.21387756,0.0
54055,-4.4342346,1.0375569,9.0
63068,0.6470026,5.891384,2.0
27382,-4.223166,-2.5756762,4.0
23057,1.9038754,1.3714769,3.0
64269,-2.3731108,-5.5439115,4.0
10425,-3.5683136,4.458122,1.0
41636,3.3822181,-4.090492,6.0
21177,2.5131705,2.471799,3.0
35132,0.35356808,-3.0150037,5.0
32159,0.19189048,-3.4460876,5.0
53354,-0.39866844,1.9225951,8.0
50842,-0.02736309,2.1949878,8.0
66291,3.5803905,-3.573857,6.0
65628,1.5514994,-2.5181646,5.0
18993,2.7868354,3.7566757,3.0
60424,7.9581084,-0.37324753,0.0
19954,3.1941793,1.6249292,3.0
52715,0.602207,0.28321368,8.0
18348,-1.079908,6.10897,2.0
13679,-0.66184044,5.4316545,2.0
51461,0.26604658,1.095638,8.0
38897,3.7966743,-4.5071507,6.0
20674,4.1241274,1.4373784,3.0
20100,4.521496,2.475113,3.0
34384,-0.013234858,-3.7604184,5.0
56938,-4.1252637,-4.402609,9.0
43919,-3.6701603,-2.0818987,7.0
38474,1.5342423,-5.2407274,6.0
339,5.9576726,0.91221505,0.0
61600,-1.9992546,3.50398,1.0
3536,6.297516,2.973065,0.0
44934,-4.6084676,1.7908946,7.0
52274,4.205236,1.0941155,8.0
66295,4.7070847,-3.5487516,6.0
47505,-6.6006866,-0.420084,7.0
50242,0.8054268,-0.703366,8.0
21103,1.8225901,3.6253467,3.0
67843,-7.6066,-0.83216226,7.0
46904,-5.923319,-4.635297,7.0
