a,xtsne,ytsne,label
40195,-3.0119207,-4.3852158,6.0
68543,0.29906282,1.2202502,8.0
69857,5.4074774,3.4581435,9.0
44906,-2.4056258,8.245603,7.0
26101,5.867681,6.4085054,4.0
30836,-2.1190906,-1.7624438,5.0
53163,-0.5837807,0.8344834,8.0
20934,2.4380333,-3.5828142,3.0
60851,-0.40424332,-6.254515,0.0
62043,-2.5439763,2.836493,1.0
27601,6.086504,2.0454714,4.0
48384,0.778848,0.3700449,8.0
15587,-4.7170186,0.42611536,2.0
26555,5.1717525,6.550137,4.0
64948,-0.29595584,6.3535824,4.0
25509,4.6280327,3.8165348,4.0
65738,2.9722824,-2.737729,5.0
14920,-7.030409,0.6006305,2.0
15516,-6.1383142,1.0723577,2.0
68176,0.8825071,-0.28712603,8.0
51449,1.6258966,1.0165656,8.0
29731,6.607398,5.4191866,4.0
14572,-8.106239,-0.8080172,2.0
48816,1.4267719,0.49077654,8.0
66844,-3.867792,-9.429985,6.0
53238,5.839502,-1.1706176,8.0
49078,0.017054865,1.2273089,8.0
40955,-3.3393106,-7.992248,6.0
55852,8.778633,2.3805933,9.0
68216,6.5996327,0.05028432,8.0
58439,1.7457588,5.6694565,9.0
54587,3.1722138,3.8169494,9.0
6123,-2.4461422,1.82689,1.0
44031,3.1152022,3.799295,7.0
41635,-3.6813397,-6.4653673,6.0
22540,6.999991,-3.0209062,3.0
12189,-6.959113,3.3181443,1.0
32285,-2.3845563,-1.94973,5.0
3877,1.8732919,-9.723728,0.0
19176,4.7132373,-5.0260167,3.0
7306,-8.142438,3.5880213,1.0
41436,-3.557691,-9.461853,6.0
46600,3.5854392,8.351442,7.0
66217,-3.1277394,-5.893206,6.0
46348,1.7204576,10.384543,7.0
22063,3.4356108,-3.794773,3.0
30514,0.4373671,5.683802,4.0
57825,6.3545876,2.6014092,9.0
22067,7.976426,-3.499004,3.0
18621,-8.361243,-3.804814,2.0
52641,5.675484,-0.4964111,8.0
25714,8.469631,3.843989,4.0
53509,0.34500363,0.17739075,8.0
41485,-4.8159328,-7.83184,6.0
51021,1.1371918,2.7553425,8.0
24889,6.6450353,5.932856,4.0
672,3.178012,-7.0152464,0.0
11976,-7.9243865,4.5991025,1.0
53364,0.9955091,-0.65595883,8.0
39749,-5.4600153,-6.345942,6.0
31973,-2.1997037,-1.3577902,5.0
32429,0.8953419,-1.8968669,5.0
22300,5.5629463,-5.1410127,3.0
49750,2.1416254,0.5137954,8.0
61236,-4.541363,2.1090083,1.0
20255,-1.6093192,-2.0536335,3.0
30778,2.634557,-3.0025964,5.0
33788,4.714616,1.2564485,5.0
35100,7.7943954,-4.6083326,5.0
3231,3.32151,-8.216516,0.0
49480,5.4921865,0.673047,8.0
15648,-6.4387736,-2.0445364,2.0
19719,7.9272704,-2.6129408,3.0
56728,-1.208248,5.6379514,9.0
65249,2.4128573,-1.9715956,5.0
49329,6.625088,-3.6511183,8.0
39702,-4.9053755,-4.3909426,6.0
57785,3.054392,-2.067652,9.0
48445,6.655646,-0.41133723,8.0
9428,-1.9949483,1.9386795,1.0
34284,4.558862,-5.5526295,5.0
19113,4.7471504,-3.1034105,3.0
69919,7.308685,2.551779,9.0
14013,-5.5383945,0.07278156,2.0
5844,0.70494515,-7.7503347,0.0
58660,1.6459037,6.8709636,9.0
22765,4.378526,-1.0082612,3.0
2196,0.15020734,-6.152105,0.0
33780,2.7285097,-2.0169983,5.0
25948,5.470161,4.343314,4.0
66209,-3.2279706,-5.526218,6.0
39457,-5.036624,-8.8594475,6.0
49433,-0.45455235,0.17905428,8.0
10965,-4.4800177,4.5505056,1.0
21836,2.448072,-3.5674741,3.0
15731,-7.801406,-0.40651223,2.0
60385,3.1321626,-9.742293,0.0
65297,2.348883,-0.964622,5.0
19700,-1.4441214,2.1117194,3.0
1224,-0.5518037,-5.8517,0.0
14018,-8.230649,-0.5945096,2.0
66875,-4.861246,-7.892164,6.0
50796,2.8270588,-0.48770654,8.0
25859,0.47774878,7.252527,4.0
39632,-1.9884692,-3.6955285,6.0
29841,-0.71902853,4.0153346,4.0
5624,1.4345175,-9.746711,0.0
5871,3.2229645,-9.77992,0.0
15560,-5.3527713,-1.1346724,2.0
40374,-5.7383432,-5.1549406,6.0
59284,8.643001,2.62356,9.0
5344,2.9544818,-7.3494177,0.0
30976,-0.44789565,-1.8361616,5.0
35892,2.3699753,-1.3071758,5.0
55015,5.791119,2.8209984,9.0
28252,-0.47155082,4.773732,4.0
46548,5.739049,8.410185,7.0
54654,3.8488665,3.0857728,9.0
15020,-4.4563103,7.745168,2.0
20344,8.092698,-2.7795875,3.0
9068,-8.048156,4.5727177,1.0
7003,-2.8373375,3.870005,1.0
1836,2.7992334,-9.75841,0.0
11663,-3.2600474,3.4820364,1.0
9572,-4.262891,1.8577203,1.0
41273,-5.5094666,-8.242099,6.0
43496,0.6656106,9.65867,7.0
43253,-3.7274804,9.290244,7.0
44103,-4.454118,7.451018,7.0
20426,5.6056647,-2.7554142,3.0
30996,4.298799,-1.7901675,5.0
61145,-3.7582433,3.882152,1.0
29569,-1.3186132,7.2645597,4.0
22461,-6.9060664,-0.9999075,3.0
69183,-1.179118,5.4868855,9.0
15152,-5.555063,-0.8318044,2.0
41029,-3.4831846,-7.3483214,6.0
65198,3.0943022,-3.0551,5.0
52410,3.1508398,1.1001017,8.0
46243,-3.9107542,8.228586,7.0
21021,7.911495,-3.2935786,3.0
1292,3.272662,-8.028251,0.0
61119,-4.671307,2.5114508,1.0
26445,-1.4371531,7.17477,4.0
30349,2.43328,7.109572,4.0
40501,-4.8381777,-7.69894,6.0
62354,-7.441895,-0.29780334,2.0
36726,-4.100404,-9.237346,6.0
48906,6.0816836,-4.7295957,8.0
29212,7.1556726,3.7094235,4.0
7006,-3.9264765,3.739969,1.0
64483,2.9229794,3.8577826,4.0
46649,2.7745316,8.851772,7.0
68536,0.24867594,1.4504198,8.0
19420,1.169905,-4.321681,3.0
8065,-2.5206752,2.0490758,1.0
63731,3.5395832,-5.1586246,3.0
36555,-4.8566346,-7.888963,6.0
47187,1.7590904,9.498708,7.0
8696,-3.9803355,4.009284,1.0
17372,-8.602501,-3.9513285,2.0
45207,-3.3294694,7.5496182,7.0
1693,0.9872074,-6.6999874,0.0
18616,-8.534369,-3.5107,2.0
36098,-4.0205326,2.1310244,6.0
9246,-8.511602,3.3637478,1.0
55982,9.462244,1.9578356,9.0
53275,-1.8876785,5.6574326,8.0
39700,-3.6287258,-7.086693,6.0
39560,-4.2257557,-8.91474,6.0
43118,3.1895797,8.692954,7.0
11476,-2.9526634,3.172753,1.0
66018,-1.8538256,0.0038389377,5.0
20360,5.7845364,-1.0517853,3.0
39551,-3.802634,-9.893703,6.0
22743,7.771702,-0.892148,3.0
30162,2.3549032,7.0638285,4.0
19088,5.9701204,-3.675481,3.0
47598,3.2342973,8.358463,7.0
29295,4.6528387,4.3315988,4.0
4363,-1.0213873,-8.544001,0.0
51201,-1.4128379,-0.427401,8.0
58140,7.7418976,2.832263,9.0
33029,2.7924032,-2.5647802,5.0
13767,-8.025434,-0.46438792,2.0
32479,2.1589499,-1.9015359,5.0
20050,7.9103837,-3.172789,3.0
62028,-4.465604,4.4937572,1.0
52082,-0.5857415,0.8519,8.0
27506,5.053712,5.472509,4.0
18653,1.4696928,-3.3593683,3.0
32295,4.7876587,-7.18848,5.0
50234,3.3081677,0.25130567,8.0
823,-0.33631116,-7.4297857,0.0
24495,2.0883229,-3.597658,3.0
46066,-3.6653218,8.607684,7.0
58386,-2.282121,6.8165317,9.0
11240,-4.94968,3.4334922,1.0
68597,6.410414,-0.4863983,8.0
52408,5.639009,-0.27003914,8.0
12275,-6.1204743,3.0174646,1.0
49677,5.466727,-3.4962964,8.0
8963,-6.8380675,5.2532153,1.0
20232,5.398399,0.8790162,3.0
61737,-10.070245,1.8199754,1.0
38674,-3.1096704,-5.1578803,6.0
68909,6.6934185,-0.31019258,8.0
69969,-0.14121397,4.9519906,9.0
41988,-4.7801466,7.7201815,7.0
69617,6.530946,2.5030966,9.0
31345,8.963518,2.2301695,5.0
31531,-2.1230445,-2.2720554,5.0
43858,3.8229773,9.395224,7.0
46394,4.0782967,8.585871,7.0
67987,-1.9430836,8.806714,7.0
47005,0.053517785,9.406013,7.0
9656,-3.9136896,2.0545752,1.0
34263,-0.3871753,-2.4984596,5.0
51670,1.5553756,0.57092327,8.0
35289,-1.9881392,-1.4958184,5.0
47723,0.23453858,9.216744,7.0
26243,0.23645233,5.7440557,4.0
2506,2.8116596,-8.634185,0.0
9826,-5.6964793,3.7210195,1.0
54378,6.5646744,3.5353785,9.0
48257,-2.099048,2.9647841,8.0
45419,-3.0788085,5.7405615,7.0
65610,1.7812423,-2.0357037,5.0
2578,-0.22564185,-6.6223507,0.0
27747,-0.6918629,3.9280853,4.0
19564,4.901668,-2.5139458,3.0
48070,-1.8295434,8.101777,7.0
55067,3.0247269,5.9622955,9.0
30958,0.71478856,-1.9489949,5.0
26423,-0.23878035,7.347914,4.0
12367,-2.3700833,1.9482381,1.0
22309,4.8201003,-2.085219,3.0
28987,-0.23664393,6.990832,4.0
45939,-0.47536048,10.065795,7.0
24727,0.9664673,-0.5700971,3.0
64045,4.855717,-3.3018258,3.0
61035,-9.236582,2.5444381,1.0
64015,5.75694,-4.384909,3.0
50392,1.4835576,0.685697,8.0
9385,-4.1867766,2.0624738,1.0
4909,2.7676618,-8.4665785,0.0
33088,4.1890044,-3.091974,5.0
56251,3.3590643,4.1771708,9.0
9725,-10.034799,1.3667797,1.0
60461,-0.82747364,-8.862813,0.0
42266,-3.4513302,9.206326,7.0
28228,-0.26854983,7.026589,4.0
53564,0.1017271,1.2762432,8.0
39448,-2.6894054,-6.2543564,6.0
59421,5.6866956,4.0478554,9.0
56418,4.9004717,3.7527218,9.0
43689,2.364188,9.140149,7.0
59157,-0.7818219,3.6985402,9.0
43546,4.643406,8.685928,7.0
41862,-5.1228414,-5.1919727,6.0
69206,8.4433365,2.316315,9.0
35283,3.1457818,-2.8667312,5.0
21641,6.655626,-3.0364482,3.0
32906,-1.9413579,-1.0563389,5.0
8475,-7.7246103,4.823083,1.0
56897,3.4815567,2.8734045,9.0
67340,3.3873956,8.611646,7.0
40974,-3.1440303,-10.10071,6.0
36276,-5.659901,-6.5222416,6.0
40845,-2.802798,-6.0194354,6.0
64242,9.091127,4.2135105,4.0
563,1.6020977,-9.438492,0.0
6915,-5.6368904,3.3299322,1.0
1403,2.108226,-8.7435665,0.0
58600,4.722135,3.4911578,9.0
48154,2.6861033,9.965986,7.0
40426,-3.7469518,-9.649639,6.0
42407,7.2060976,2.6219501,7.0
49617,7.016723,-0.22825028,8.0
54928,0.5942489,5.7534204,9.0
64205,6.927551,4.6215606,4.0
63470,3.2698169,-4.51375,3.0
33353,-0.69157577,-2.0918946,5.0
18757,6.547284,-2.7142923,3.0
50359,-0.24907678,1.0647334,8.0
49444,0.0023238491,1.5241295,8.0
453,0.27880764,-10.49365,0.0
41237,-4.357462,-6.441695,6.0
28917,5.66635,2.2242424,4.0
69143,3.490609,5.624362,9.0
50410,7.186445,-0.48349333,8.0
33691,3.871418,0.6017905,5.0
5677,2.9654586,-7.4236937,0.0
30932,3.6203644,-2.485022,5.0
62210,-6.4514685,-2.247649,2.0
7564,-2.765921,3.5843256,1.0
17125,-6.495208,-0.1231179,2.0
4415,0.57360274,-6.9229937,0.0
19002,4.97559,-1.6739087,3.0
40568,-3.889346,-5.621175,6.0
413,-0.35916802,-5.995258,0.0
44669,-3.9518728,8.462195,7.0
59471,4.846641,3.624923,9.0
24140,6.072145,-1.0005696,3.0
67416,3.992497,7.9234347,7.0
64702,-0.2876739,5.1275325,4.0
50433,2.9144075,-0.06761582,8.0
59550,4.5778213,4.6201615,9.0
6629,-7.7408667,4.0486946,1.0
11259,-3.9261775,3.8958666,1.0
35434,-0.22647734,-2.3933673,5.0
30768,7.6613073,-5.0614004,5.0
3653,1.1953087,-9.202227,0.0
65424,-0.43280157,-2.4964423,5.0
56321,-3.1295204,8.458714,9.0
50709,1.6810063,1.7706048,8.0
17135,-6.797272,1.0265033,2.0
41522,-5.660776,-6.048538,6.0
46530,-0.04286783,10.020963,7.0
61745,-8.23923,3.3847442,1.0
29076,6.58756,5.5845156,4.0
30587,-0.65317035,6.6696277,4.0
31800,-1.5928733,-1.7265724,5.0
45489,3.648696,8.568789,7.0
37953,-4.980592,-6.5787854,6.0
1110,0.3972204,-6.3771043,0.0
53550,-1.92617,4.9090815,8.0
12042,-7.970422,3.360032,1.0
48256,4.684893,0.13077985,8.0
8842,-5.327598,4.664929,1.0
60318,-0.91894454,-5.386996,0.0
69228,2.888287,3.732703,9.0
27127,-0.19108965,7.155109,4.0
20092,6.5341077,-5.621962,3.0
68564,2.6983109,1.1340547,8.0
42842,0.83673126,9.225652,7.0
20374,1.7590251,-2.985472,3.0
47664,-3.3877249,7.6058917,7.0
34306,1.8619155,-1.4952056,5.0
57773,0.6373579,4.4252295,9.0
19363,4.9661565,-3.5330973,3.0
30367,9.518645,3.53559,4.0
64386,0.5551541,4.9022546,4.0
57222,-0.6175176,5.153141,9.0
46404,-2.7936902,8.385485,7.0
50990,1.339795,3.6208665,8.0
39037,-3.5524108,-9.332145,6.0
27655,-1.61045,7.3060613,4.0
48669,2.466777,0.25481737,8.0
34920,6.8473477,-4.8214674,5.0
12773,-8.10021,-1.204647,2.0
59879,1.1803725,6.106361,9.0
34896,-1.2539316,-2.9886522,5.0
50693,6.816822,-0.0647845,8.0
18139,-7.4978623,-2.0131423,2.0
48786,0.6367159,-0.059604697,8.0
49362,2.8141673,-0.27887043,8.0
23322,3.4816837,-4.738062,3.0
27464,8.401417,4.0984035,4.0
7034,-3.0886972,3.894734,1.0
24319,0.20529795,-4.2591524,3.0
21885,4.6906996,-5.0012326,3.0
51040,3.897529,0.68557745,8.0
34252,8.311825,-1.8015829,5.0
40349,-5.91643,-5.974113,6.0
52743,0.044419996,1.7272389,8.0
8293,-3.0848327,3.5683513,1.0
15267,-7.0124435,0.6077768,2.0
6980,-6.5356293,5.0724416,1.0
44663,1.6589857,8.370613,7.0
43956,-0.85127234,9.306873,7.0
4831,0.20617045,-8.536575,0.0
3449,-0.7785121,-7.776886,0.0
61187,-1.6849637,2.309598,1.0
44995,4.46042,9.191263,7.0
31490,-0.6911022,-2.7494478,5.0
58309,7.081618,2.8256028,9.0
14111,-4.9136667,-1.00006,2.0
23287,4.7447195,-3.5489516,3.0
68158,6.083869,-0.36667553,8.0
46672,-2.2232568,8.439615,7.0
23376,4.226696,-4.055421,3.0
43940,-3.0064867,9.094426,7.0
29264,2.6252584,3.407202,4.0
67705,-3.526988,9.124949,7.0
59840,-2.13114,6.8368516,9.0
10070,-6.8487363,3.2585483,1.0
48750,0.5755698,0.46590024,8.0
66136,-3.697289,-3.1674793,6.0
4206,1.408773,-10.5459795,0.0
54819,1.5570034,5.1244493,9.0
56383,1.6341354,3.909996,9.0
11637,-5.9534774,2.7716558,1.0
30850,8.311741,-2.6711986,5.0
66308,-4.1091094,-7.4835563,6.0
10818,-2.9562287,1.9076225,1.0
36655,-5.105837,-7.183803,6.0
13900,-6.6701603,-0.117940694,2.0
37154,-4.806813,-8.560537,6.0
30392,5.471287,4.6072245,4.0
64017,5.1132374,-5.79701,3.0
14335,-2.9891422,0.063231915,2.0
41060,-4.079799,-7.1752386,6.0
29586,-1.8042051,5.8050375,4.0
44898,6.733403,2.7721994,7.0
58377,-0.5214699,4.0944376,9.0
69630,5.6460185,4.408296,9.0
7602,-8.1809025,3.7821906,1.0
66507,-5.6116214,-6.6316166,6.0
44001,-2.6216784,5.494539,7.0
6243,-6.70976,5.213572,1.0
43465,1.0775052,8.379323,7.0
59369,2.5280173,5.091713,9.0
22474,7.767662,-2.0269024,3.0
2298,0.77778506,-8.919307,0.0
66710,-3.838451,-4.2420516,6.0
6292,-6.854653,3.237841,1.0
31412,0.9252414,-1.942028,5.0
2191,1.6541449,-9.417625,0.0
66819,-5.157315,-8.606881,6.0
63012,-8.1263685,-3.4987812,2.0
55152,8.933203,2.4759405,9.0
55438,8.806424,2.4549854,9.0
1811,0.9235791,-6.5342793,0.0
67355,5.045066,7.732193,7.0
39723,-3.2148397,-10.164486,6.0
4026,1.3966763,-9.291321,0.0
18877,4.7652345,-5.336569,3.0
63305,3.8391619,-4.1622157,3.0
34410,4.3551407,0.96835554,5.0
46763,4.6427803,7.615634,7.0
50036,-1.1333976,1.0237123,8.0
49250,3.6933947,-2.2215269,8.0
39673,-3.289361,-5.416409,6.0
58609,6.8560863,3.4611719,9.0
13667,-8.674976,-2.4496503,2.0
1590,2.4408226,-6.8804274,0.0
29235,7.322772,4.412595,4.0
37384,-2.6887686,-5.5452332,6.0
41048,-3.4567733,-6.2952447,6.0
24593,3.7507792,-4.2642007,3.0
42248,1.7083213,8.217224,7.0
33910,-0.5507877,-2.614215,5.0
15051,-5.023424,-1.4666843,2.0
2183,3.4309778,-8.048647,0.0
69841,1.3331434,6.769619,9.0
1974,0.21948048,-6.776855,0.0
64911,-10.086152,1.8011379,4.0
54722,2.2303443,5.495964,9.0
19457,2.7618463,-4.9112444,3.0
7433,-7.1923337,5.102255,1.0
23342,5.1770926,-3.7792737,3.0
62191,-8.248879,-1.7633845,2.0
69864,6.7097096,3.6541371,9.0
24031,6.809896,-2.6210709,3.0
21843,5.252115,-3.7367158,3.0
7363,-5.7002783,2.8816125,1.0
6752,-2.3224075,2.3182604,1.0
64401,3.2374706,5.4854264,4.0
988,3.741573,-8.739642,0.0
6559,-6.4360204,5.3046756,1.0
27056,2.556524,4.765031,4.0
50366,-0.8912888,0.5684305,8.0
65826,6.200179,-5.653052,5.0
10923,-6.6406093,3.1732638,1.0
34865,-2.2375991,-1.8606008,5.0
48874,5.7217746,-1.2383467,8.0
50667,5.9635983,-0.7892587,8.0
4018,-1.0509199,-6.34757,0.0
52270,-7.195837,3.8604069,8.0
3446,2.1514003,-7.3893905,0.0
55777,0.9230211,6.984206,9.0
55238,4.808992,5.0550594,9.0
11091,-9.113914,4.146171,1.0
68265,2.9812295,0.9297473,8.0
61240,-7.341782,5.2174673,1.0
37417,-4.0813885,-9.489931,6.0
45477,0.19476447,8.553572,7.0
9296,-1.8066194,2.1778877,1.0
43054,-1.8547692,9.2497,7.0
45995,-4.988095,7.4526677,7.0
65538,-0.22999011,-1.4368248,5.0
38098,-2.724251,-6.3095293,6.0
40038,-4.0817313,-8.685589,6.0
10647,-9.0175495,2.9125206,1.0
38746,-3.0181205,-6.510063,6.0
61993,-10.029282,1.948156,1.0
61355,-4.008821,4.0120883,1.0
9229,-3.6953802,3.4858806,1.0
15644,-6.3074646,-2.691922,2.0
47042,0.23138385,9.921354,7.0
40749,-5.3671284,-7.932779,6.0
16378,-6.0694203,-2.206938,2.0
18902,4.608687,-4.280872,3.0
49960,6.4752803,-0.42211193,8.0
15273,-8.417334,-3.8024178,2.0
12535,-9.2590885,3.6487243,1.0
63309,6.2597065,-2.739159,3.0
12011,-7.812044,4.8373594,1.0
5233,2.1931279,-7.2421374,0.0
56559,8.7749195,2.3366513,9.0
39350,-5.154427,-8.837001,6.0
45426,3.7701344,7.963767,7.0
50935,-0.8084398,0.67396736,8.0
41353,-4.2298017,-9.044107,6.0
10189,-8.793023,3.3788793,1.0
37334,-3.9576952,-8.6494255,6.0
26886,6.6658072,4.9084973,4.0
4898,-0.558345,-6.999884,0.0
57113,0.8983011,5.2863593,9.0
21368,5.2250853,0.82883406,3.0
44426,2.6357415,9.849565,7.0
60193,2.6687849,-9.79151,0.0
23044,4.757167,-1.1584194,3.0
43915,4.893022,8.298711,7.0
25600,4.973934,2.4145894,4.0
60687,2.2166076,-9.643522,0.0
33679,-0.5253928,-2.2126276,5.0
27502,4.0368495,5.5952663,4.0
19365,6.6463003,-3.2351043,3.0
63720,1.6836982,-4.449154,3.0
57311,1.2051919,5.8583317,9.0
23403,7.7766395,-3.4447024,3.0
13813,-3.2515683,1.8317784,2.0
16960,-6.7058377,-2.2230515,2.0
44751,-4.5749807,0.34186226,7.0
45790,-1.7960856,9.030915,7.0
63091,-3.4287517,0.48988512,2.0
37814,-2.628091,-4.1213713,6.0
44585,2.9604368,8.738865,7.0
9062,-2.7825158,1.8840477,1.0
55480,9.155565,2.4772785,9.0
57938,1.6871272,6.8002934,9.0
53741,1.7557611,-0.52712476,8.0
20632,7.495637,-1.3402113,3.0
13760,-6.4117393,-1.9715803,2.0
17253,-8.301598,-1.9812406,2.0
50320,7.04446,-0.40881416,8.0
68646,-0.06087803,1.2981645,8.0
50092,6.425683,-0.82879484,8.0
35861,0.034374855,-1.8217618,5.0
59479,2.4659555,4.1013885,9.0
61899,-5.745428,4.796708,1.0
31813,-2.556124,-1.8093656,5.0
41420,-3.4816236,-3.9791887,6.0
64115,2.2843616,-4.2026,3.0
48002,-2.0214992,9.685127,7.0
61056,-2.436655,2.5855577,1.0
23251,5.134574,-4.959975,3.0
8872,-3.62722,1.9832232,1.0
53384,1.4913864,0.56530833,8.0
50069,0.032282587,0.1958067,8.0
19532,-3.3959935,1.3589321,3.0
69902,2.308992,6.025858,9.0
26912,8.70894,3.3130252,4.0
11606,-2.7683082,1.9769815,1.0
45624,-3.5358026,7.996009,7.0
11592,-4.4762373,1.9945866,1.0
53365,-0.08604836,1.8102098,8.0
55973,7.842937,2.767773,9.0
35762,4.995662,-2.8271544,5.0
69867,6.010749,4.037268,9.0
65671,5.106594,-5.868219,5.0
8132,-7.864333,3.4840345,1.0
55944,8.13546,2.5333736,9.0
41924,-5.1002307,-5.9964256,6.0
49971,2.2998073,-0.42523995,8.0
42523,4.036173,9.475225,7.0
11865,-10.109273,1.8633394,1.0
19240,4.835421,-5.3014174,3.0
7355,-5.0090694,4.1345105,1.0
7544,-8.145073,4.486202,1.0
52362,-2.3109083,-1.4130621,8.0
65608,0.07815046,-2.2308383,5.0
60263,2.8425846,-7.604,0.0
5896,-0.4270368,-8.290958,0.0
10555,-6.2296715,1.3197623,1.0
61047,-3.722046,3.8198547,1.0
19351,7.0677347,-3.940803,3.0
11059,-8.112923,3.6541355,1.0
50098,6.021706,0.2123893,8.0
27670,6.831278,4.4455814,4.0
58844,0.7850135,5.5811048,9.0
27031,3.7003338,3.350073,4.0
2522,-0.27717534,-5.4879894,0.0
64467,6.7267056,2.2464037,4.0
50363,-0.46487305,0.40510994,8.0
30775,6.5717683,-5.4924655,5.0
19245,6.898738,-2.23341,3.0
1510,3.4283686,-9.117283,0.0
18959,3.2048557,-3.901711,3.0
43640,4.612539,8.2472105,7.0
23223,7.155407,-3.7595458,3.0
51533,9.471147,2.114289,8.0
9201,-9.366631,2.6639538,1.0
56952,5.293758,4.4930506,9.0
52803,-0.76213974,0.13937394,8.0
17754,-8.031349,-1.1289467,2.0
51340,3.153874,-0.32073495,8.0
68810,2.0731606,1.2449348,8.0
11437,-2.0662582,3.3539968,1.0
16264,-5.9240932,-1.9076029,2.0
19485,5.3425374,-2.7582252,3.0
14687,-6.896869,-1.8594618,2.0
36546,-5.366285,-6.108944,6.0
5262,2.3876154,-7.595811,0.0
25962,7.231462,5.4937043,4.0
69435,7.0489206,2.7548466,9.0
48028,-0.7079112,10.268376,7.0
56109,7.340835,2.680529,9.0
36264,-5.2394404,-4.487129,6.0
26467,8.979306,3.5070019,4.0
49862,0.6122653,1.3969693,8.0
33319,2.0564523,-1.8550785,5.0
22741,1.4408724,-4.650165,3.0
9934,-2.5466828,3.2194598,1.0
17168,-7.940264,-4.083323,2.0
32808,-0.41836074,-1.637503,5.0
19940,4.216049,-5.5890827,3.0
59388,-0.95659584,8.759149,9.0
37986,-3.8369198,-4.686125,6.0
7141,-3.4913948,4.0618377,1.0
40598,-4.2749825,-5.4631376,6.0
9764,-4.654073,2.4715612,1.0
1013,1.1937588,-10.396415,0.0
54319,4.670959,2.9395158,9.0
33704,2.3165684,-2.304997,5.0
38471,-3.7815776,-5.752516,6.0
27122,9.094722,3.9342556,4.0
31388,3.95999,0.09913306,5.0
52170,4.3527684,0.038282156,8.0
38943,-4.4502015,-7.7512393,6.0
1527,0.21308197,-8.26072,0.0
52514,1.7845056,1.0008159,8.0
51658,-7.560512,3.0386372,8.0
13313,-7.710312,-1.7810476,2.0
29396,1.2816352,6.586108,4.0
62942,-5.200036,-1.1608145,2.0
63413,6.857333,-2.2140207,3.0
68242,4.789561,0.014036945,8.0
3997,2.3965578,-8.450752,0.0
69016,6.1429415,4.2158155,9.0
49442,2.1052127,2.3106592,8.0
3020,-0.26767334,-9.191306,0.0
69873,3.4703195,5.99302,9.0
22752,7.6626287,-1.991212,3.0
24674,1.4275053,-4.625297,3.0
13166,-6.357592,0.15121815,2.0
67532,1.6194041,9.9969015,7.0
64335,3.8273458,6.304378,4.0
28199,4.156109,5.4886813,4.0
42138,-1.2111342,9.640266,7.0
67285,5.5420876,8.177454,7.0
22652,4.9827456,-2.5367932,3.0
17510,-4.342286,0.46386322,2.0
18411,-6.422042,0.42630613,2.0
31596,-1.8771092,-2.167899,5.0
61375,-1.8020313,2.1252923,1.0
27535,-0.9007726,-4.873089,4.0
10385,-3.542113,3.8968537,1.0
32065,3.5365753,-5.8740425,5.0
12270,-5.6492167,5.0795803,1.0
3307,1.1747298,-6.9578795,0.0
11396,-9.38952,2.650357,1.0
14889,-3.2596262,2.2780704,2.0
67601,-1.5573107,2.08531,7.0
68048,2.292588,1.5497733,8.0
55690,3.606092,-1.051696,9.0
43797,-1.9997156,9.900166,7.0
24580,0.8668154,-4.0897827,3.0
30387,5.4253373,5.5318575,4.0
36171,-3.377037,-5.1636906,6.0
24812,1.8643513,3.5686116,4.0
19787,4.968666,-2.7937179,3.0
24722,6.7334228,-2.6358838,3.0
60522,2.9057145,-8.739079,0.0
16198,-6.001682,-2.2313998,2.0
20948,3.2954123,-5.053743,3.0
23077,1.7743771,-3.8904765,3.0
2830,1.7717848,-6.4760933,0.0
389,1.9555978,-7.3300414,0.0
65118,-1.9112765,5.6143584,4.0
26149,7.2752705,5.0305634,4.0
47317,3.176982,8.431577,7.0
18204,-7.459875,0.16599384,2.0
24269,6.038446,-2.5661044,3.0
26350,5.7426724,3.33174,4.0
20906,7.5401516,-1.4361016,3.0
52358,0.27530017,-0.13812494,8.0
24105,4.435271,-5.105417,3.0
46740,-4.684018,7.7373037,7.0
63725,4.451393,-3.6614358,3.0
14772,-6.6864147,0.3944753,2.0
34376,-2.2962348,-1.418743,5.0
66799,-5.643964,-7.7416263,6.0
8954,-2.0198662,1.8955704,1.0
6395,-4.109788,2.1763608,1.0
61638,-6.754823,3.1806536,1.0
41913,-4.477929,-5.649847,6.0
60373,3.3380466,-9.56885,0.0
65532,6.1650305,-5.903062,5.0
22747,-2.2687566,-2.8687918,3.0
57013,5.1191263,3.6836045,9.0
65484,-2.0255861,-5.6328783,5.0
49410,-3.9578571,2.1516933,8.0
58515,-1.7512361,6.7729363,9.0
39545,-3.5148156,-9.880097,6.0
17335,-5.5007057,-2.2503016,2.0
44048,-3.5531003,8.262422,7.0
59410,4.156878,4.837305,9.0
3236,0.32741758,-7.151681,0.0
63840,4.840413,-4.460848,3.0
53052,2.0194929,0.74101156,8.0
33028,3.5485775,-5.6723323,5.0
17158,-7.928652,-3.9415898,2.0
30288,6.36785,2.2145922,4.0
22051,0.8185657,-3.2231784,3.0
5245,-0.24574943,-5.569226,0.0
8479,-9.578658,3.3617795,1.0
31506,-0.90173966,-3.1774595,5.0
30309,-0.4798947,6.543081,4.0
27773,8.966783,4.030682,4.0
62801,-5.63152,-0.2652177,2.0
13404,-6.6867614,0.19156939,2.0
63457,1.6318543,-3.8764143,3.0
8311,-9.841165,1.554345,1.0
59815,-3.8041384,7.0414524,9.0
