index,xtsne,ytsne,label
43925,-8.493697,8.9091425,7.0
11708,2.0047848,10.233744,1.0
23275,2.8436873,-2.738041,3.0
5964,1.0950532,10.773262,1.0
25889,-5.2543936,7.4067855,4.0
35619,3.9909132,-5.062068,5.0
35979,5.851693,-3.427444,5.0
35527,-1.1883677,1.3588568,5.0
24658,4.2812276,-2.351732,3.0
63998,2.8339224,-4.2146873,3.0
29735,-5.2131195,4.884951,4.0
64175,-10.247893,-6.584819,4.0
28867,-5.6352253,6.9268284,4.0
51566,-1.0446205,-1.1610194,8.0
6669,-0.8665411,5.2921805,1.0
39566,5.446423,-8.137671,6.0
34842,0.29337972,3.1126885,5.0
2604,9.9294615,-5.8213043,0.0
51393,2.4811902,2.7739325,8.0
48451,-0.2353307,2.4195127,8.0
58816,-8.647592,-5.8488207,9.0
58723,-9.046506,-6.013842,9.0
45151,-6.682781,0.53695756,7.0
19247,1.3821375,-3.9231813,3.0
29494,-10.804085,-4.1719666,4.0
36324,4.5950665,-11.251298,6.0
29667,-6.618267,-1.7314936,4.0
57489,-6.6502414,0.5882998,9.0
26602,-9.1505375,-3.3753762,4.0
52775,1.5145173,0.22354417,8.0
62619,4.2938714,9.001495,2.0
28260,0.2997808,-10.564763,4.0
32587,-2.2392218,-4.655144,5.0
17457,7.61372,5.2079973,2.0
40601,0.2541284,-13.021423,6.0
15942,5.294525,6.681537,2.0
14658,7.2849755,8.019034,2.0
24259,1.8357449,-5.059727,3.0
47364,-7.5346165,7.4784703,7.0
66193,4.9270687,-8.009719,6.0
51755,4.0293407,1.0321593,8.0
42943,-10.708826,3.253767,7.0
47787,-11.93118,2.2349,7.0
14784,7.291534,8.111526,2.0
33295,-0.5607691,2.458166,5.0
11577,-3.0771163,2.471406,1.0
28774,-8.6979475,-7.18823,4.0
52928,2.8374293,2.0054564,8.0
39338,5.2698693,-8.233027,6.0
46011,-11.762805,5.0918307,7.0
12234,0.5245794,8.638711,1.0
60047,8.467313,-4.9453287,0.0
35609,6.549597,-1.6205974,5.0
25372,-5.415453,6.925726,4.0
29966,-8.761592,-7.128902,4.0
24414,3.9707472,-3.9951904,3.0
40587,5.1846976,-10.796008,6.0
62088,2.8717227,12.353876,1.0
31624,-2.3614986,-0.489276,5.0
8759,0.92610127,8.701674,1.0
50787,0.89741707,-1.2921962,8.0
19138,2.8735597,-4.137464,3.0
12311,-0.84997636,5.4714274,1.0
25211,-5.96721,-2.7646108,4.0
2873,12.109356,-0.6616052,0.0
22049,1.8911991,-2.9491544,3.0
45445,-9.684903,5.7221913,7.0
16661,5.896724,8.23468,2.0
44893,-12.61763,0.006602159,7.0
63879,1.9725823,-2.3044775,3.0
53930,0.63020605,0.17802061,8.0
38938,2.8932788,-11.618429,6.0
22443,0.89408463,-5.854776,3.0
64245,-6.178422,-2.6685321,4.0
19228,2.5597184,-0.63319933,3.0
32917,3.962839,1.0272983,5.0
16205,3.12715,9.609745,2.0
55504,-0.699235,-5.788452,9.0
33554,4.074373,-5.47451,5.0
30465,-6.5699983,2.550684,4.0
58089,-6.3029776,6.0804214,9.0
53663,-1.0671259,-1.0725962,8.0
10061,0.2656537,5.5260773,1.0
34034,-2.5487907,-1.617554,5.0
29232,-7.386662,2.4677815,4.0
45583,-6.335505,9.105527,7.0
49801,3.8591893,2.8534968,8.0
64241,-6.092703,4.2223353,4.0
65827,-0.04001182,-7.451321,5.0
66425,7.1774187,0.17582648,6.0
68211,-0.68485034,-0.17410137,8.0
9137,-0.25116968,8.169448,1.0
9327,-2.020529,2.2014744,1.0
3008,8.143411,-4.083618,0.0
8253,0.97689664,9.100719,1.0
12071,-3.0281036,2.4686081,1.0
56033,-7.0384207,1.0848596,9.0
10830,1.6519123,11.196748,1.0
58324,-9.46525,-4.5714884,9.0
34218,-1.5095248,-3.843696,5.0
36236,3.6580677,-11.598168,6.0
68592,0.09936277,-0.5650058,8.0
38656,0.63899267,-12.907248,6.0
66817,3.547429,-12.289373,6.0
50380,2.370228,1.7748463,8.0
39969,4.7992263,-8.809718,6.0
65096,-8.699043,1.2815393,4.0
4408,8.189941,-4.3827987,0.0
4307,10.584183,-3.1775975,0.0
16874,8.087838,3.5183342,2.0
57372,-7.5838485,-3.2070715,9.0
36986,1.9009911,-10.313102,6.0
61219,-1.6077768,4.6513157,1.0
6510,1.8598175,11.821961,1.0
53065,2.0963156,0.7781984,8.0
66421,4.8449874,-11.404395,6.0
32844,-1.4838194,-6.994569,5.0
47794,-9.743883,6.382138,7.0
44515,-8.812939,7.027385,7.0
63202,2.528709,-6.2221246,3.0
57686,-8.039524,1.5570734,9.0
29479,-8.90851,0.530501,4.0
48694,-5.0833597,-3.8152761,8.0
23012,2.071967,-4.180645,3.0
18533,7.1157346,7.9271693,2.0
24766,-4.575125,6.4908814,4.0
17767,6.25337,7.896072,2.0
8297,-0.16707851,8.370211,1.0
18173,8.650278,1.0171646,2.0
20946,1.9649305,-3.1879306,3.0
43155,-11.700908,5.03387,7.0
4179,8.936178,-3.3559003,0.0
41019,7.02786,-8.930278,6.0
67969,-10.691789,6.111755,7.0
63219,-2.5773346,-4.0405064,3.0
5811,12.104521,-6.102311,0.0
15774,4.599253,7.541413,2.0
68116,0.34812644,-0.86283904,8.0
65333,-1.336814,-4.017977,5.0
32117,-2.923509,-4.3504972,5.0
47886,-10.249267,4.1387663,7.0
63125,10.943847,5.1728625,2.0
25456,-6.7672048,2.5654287,4.0
11134,2.7780359,12.616992,1.0
28355,-7.8585625,1.554636,4.0
5258,10.209836,-3.2707975,0.0
32901,-2.4094977,-4.1559744,5.0
3350,9.326256,-1.3383058,0.0
12208,-0.17626396,6.3633914,1.0
36926,4.588928,-9.394795,6.0
64145,0.5566121,-4.514099,3.0
57079,3.4276237,-2.2423851,9.0
62525,8.592145,5.317837,2.0
34429,6.348535,-0.082416505,5.0
34258,0.5212988,3.8011217,5.0
37538,3.1070347,-9.29181,6.0
47482,-11.061201,6.0033574,7.0
50847,3.999415,2.177744,8.0
49580,3.7419436,3.7646234,8.0
57095,-6.803279,8.14274,9.0
21544,2.549562,-2.802879,3.0
44899,-10.268791,5.212423,7.0
20783,2.5046997,-4.3547482,3.0
61312,-1.1583865,5.1979733,1.0
64732,-9.877769,-0.91046304,4.0
14230,4.519235,7.69297,2.0
21057,-0.7220775,-8.473662,3.0
40261,0.9559444,-10.944625,6.0
8529,2.0176947,12.036418,1.0
55098,-7.381094,2.930753,9.0
11984,2.835117,12.587405,1.0
29610,-10.028041,-1.3771073,4.0
37306,0.53245384,-12.771928,6.0
62365,6.0160065,8.79788,2.0
66399,2.264207,-11.074622,6.0
34451,-1.2918876,-4.2010508,5.0
14217,5.851478,8.168191,2.0
15528,8.420495,6.8796277,2.0
55707,-5.488962,2.7536025,9.0
42124,-9.267388,6.4832816,7.0
36467,2.332825,-11.905279,6.0
66383,0.48991573,-10.943476,6.0
67444,-12.222088,0.6357199,7.0
14059,3.2031286,7.3437357,2.0
6923,1.5439805,11.297459,1.0
297,11.95135,-1.0999725,0.0
24605,5.25277,0.37112895,3.0
449,10.87448,-6.7569633,0.0
64613,-7.9017696,-6.4240704,4.0
24082,-3.0127516,-5.06758,3.0
33036,-1.4958909,-6.9824643,5.0
60134,10.7847595,-1.6141173,0.0
20243,0.3146362,-2.8083162,3.0
68808,2.4958541,2.191853,8.0
49963,-9.314696,3.448012,8.0
26590,-8.123132,-2.5541153,4.0
24057,-2.047951,-8.199717,3.0
23037,2.2089338,-1.9116715,3.0
45502,-13.364144,-1.4141322,7.0
66069,0.3800974,-13.087914,6.0
49497,0.36335802,1.015782,8.0
13082,3.1882145,7.478632,2.0
34964,3.637933,-6.290976,5.0
29736,-8.238563,1.0729276,4.0
38431,3.2453625,-8.745606,6.0
59884,-7.935521,-3.1703436,9.0
1074,10.685164,-6.48931,0.0
65300,-3.206624,-3.8052342,5.0
53546,1.8774068,13.248493,8.0
55178,-7.2666693,5.668539,9.0
3715,8.581835,-2.8453252,0.0
41041,5.5113378,-8.086635,6.0
40125,7.4745216,-8.892472,6.0
3769,10.593433,-2.8177226,0.0
63241,2.2040694,-6.7591934,3.0
10498,0.14815946,6.6082854,1.0
35093,0.87746125,-7.5946174,5.0
66620,4.628687,-10.799517,6.0
52361,3.444815,3.1105943,8.0
18152,8.791474,7.152122,2.0
1190,8.946671,-0.06736832,0.0
47440,-10.286001,6.5920525,7.0
34622,-1.4273276,-5.1228037,5.0
30023,-5.2959356,7.3427987,4.0
68068,1.5588983,1.3088578,8.0
54263,-8.025341,0.45116067,9.0
41722,0.02226506,-12.437359,6.0
21415,4.778916,-2.2365794,3.0
20435,0.757531,-2.48319,3.0
5127,11.790563,-1.2238841,0.0
46420,-12.150041,0.30541873,7.0
67061,-11.496451,1.3213652,7.0
52693,3.0198689,0.57553875,8.0
46437,-8.6532955,9.6595545,7.0
1730,8.817158,-4.8207645,0.0
3597,13.1722555,-2.378535,0.0
8227,-1.5267301,4.0116944,1.0
45891,-8.103897,9.712222,7.0
69882,-6.907116,6.0143714,9.0
38750,3.077968,-11.301937,6.0
8895,-2.403534,4.49428,1.0
2149,11.332602,-6.0556026,0.0
69476,-8.984639,-5.9571548,9.0
1770,11.7186575,-4.4824214,0.0
34441,6.068494,0.002358051,5.0
10575,-3.019893,2.7027981,1.0
1340,11.560293,-5.9468503,0.0
57426,-8.276625,4.1875763,9.0
52437,-6.2425933,6.5070257,8.0
54207,-2.573482,7.2899303,9.0
6460,-2.311023,3.920864,1.0
15045,9.723943,6.314593,2.0
9199,-2.92802,2.83035,1.0
32299,0.16738947,2.7753284,5.0
41533,3.8796964,-11.625199,6.0
44400,-11.234201,1.8975427,7.0
8410,-0.145387,8.409086,1.0
67333,-11.352042,-0.75447005,7.0
53418,4.068443,2.839077,8.0
10449,1.3159318,12.126325,1.0
47526,-12.698726,3.7834392,7.0
37357,3.6239903,-12.319057,6.0
68325,3.0566807,1.5287582,8.0
2443,12.102681,-5.39513,0.0
66978,5.060469,-11.693756,6.0
27658,-9.401762,2.4210742,4.0
49222,3.898878,3.1928988,8.0
33835,-1.5899874,-2.1336493,5.0
69700,-5.7802887,1.3319709,9.0
54074,-6.8489714,-3.5262947,9.0
67296,-13.279049,-0.62930596,7.0
60162,11.072054,-3.7222579,0.0
7129,2.0615659,12.591376,1.0
30671,1.4446656,-8.486387,5.0
17696,-1.6685696,10.975965,2.0
53296,-0.062751025,0.8247053,8.0
58848,-6.9291954,8.283587,9.0
58523,-7.871547,3.2054107,9.0
30054,-2.6865938,4.9349375,4.0
43458,-6.082693,9.899769,7.0
31279,2.6305938,-0.81701225,5.0
8959,1.9214987,9.968484,1.0
33953,-1.8705719,-2.75011,5.0
23700,5.496356,-6.42234,3.0
44712,-4.8958454,0.91251874,7.0
12262,-0.31969818,7.6463113,1.0
16918,4.061442,8.828062,2.0
47283,-12.043132,1.3435843,7.0
69753,-6.9702954,5.8138423,9.0
21087,2.7922904,-2.2331483,3.0
18718,-1.8780388,-5.7359066,3.0
22042,-3.7594523,-4.287523,3.0
37448,0.41781917,-12.537501,6.0
92,9.045946,-0.47704554,0.0
19571,-1.0715151,-5.3118834,3.0
65080,-9.991488,-6.784294,4.0
9676,-0.5338667,6.512006,1.0
20319,2.9759572,-4.566092,3.0
16306,8.4782095,7.1888456,2.0
33787,-2.8622937,-0.4264624,5.0
43358,-8.794166,8.18672,7.0
6108,-2.5406168,4.272613,1.0
68173,-0.8454914,-0.39262894,8.0
43366,-8.200785,9.695696,7.0
55883,-6.41694,-0.8177558,9.0
29112,-8.519958,-8.593498,4.0
13018,7.6615868,7.6023316,2.0
51592,2.7013676,-0.9036405,8.0
10970,-0.047918737,9.214145,1.0
56839,-7.9481792,3.273867,9.0
31702,1.301531,1.1011117,5.0
30890,1.6056265,4.8216014,5.0
52162,-2.8576026,-5.33788,8.0
13048,4.9717064,3.8211017,2.0
27812,-8.524919,-4.017829,4.0
36775,4.218999,-9.994705,6.0
11987,-0.53575885,6.856325,1.0
69424,-6.4108834,4.132206,9.0
56299,-7.7003365,3.7143312,9.0
52036,4.312247,-5.845621,8.0
38524,5.602706,-7.974777,6.0
48908,-4.437468,-5.6371627,8.0
19171,3.6588311,-3.0139904,3.0
34933,-2.240456,0.3241078,5.0
36127,5.114636,-10.608408,6.0
38794,3.162385,-11.723732,6.0
37719,5.416947,-10.248617,6.0
4455,12.16091,-4.9993863,0.0
65690,-1.8039341,-7.992552,5.0
25426,-8.714654,-7.4355154,4.0
22734,4.1439967,-2.900238,3.0
50173,0.31641227,-6.7055764,8.0
22839,1.2566359,-4.1297994,3.0
4683,8.966751,-1.2029818,0.0
59352,-7.289999,4.9978194,9.0
65807,0.3311975,3.9174619,5.0
69913,-7.5794334,5.9003615,9.0
37770,-0.2213729,-11.651602,6.0
4188,8.923868,-4.987087,0.0
34255,-0.23930077,-5.572746,5.0
69743,-7.621503,-2.9452436,9.0
39396,7.318618,-9.400164,6.0
28101,-8.491626,-7.341521,4.0
63553,-0.46191552,-3.8631876,3.0
63807,1.9472523,-2.0753682,3.0
36950,3.8237464,-10.34058,6.0
66522,4.7290134,-9.012927,6.0
24697,1.7476143,-5.680587,3.0
63794,3.8779259,-4.4237666,3.0
68154,2.5417948,4.4960537,8.0
66058,2.979373,-12.673193,6.0
55211,-6.430081,8.143676,9.0
10856,1.9278188,11.947032,1.0
52760,3.7987874,3.981567,8.0
56939,-6.9581447,6.0631156,9.0
42945,-5.312014,1.5166636,7.0
38724,4.3010025,-7.3481054,6.0
19258,0.7587151,-4.8033285,3.0
26196,-6.8895574,-5.9150248,4.0
54371,-7.7324224,5.555884,9.0
20063,4.6907034,-2.335163,3.0
36989,0.75810796,-11.906843,6.0
36655,3.4318585,-11.967932,6.0
23480,2.071973,-7.0485,3.0
15599,9.311714,7.0051804,2.0
5848,9.216875,-2.1879575,0.0
21770,2.676472,-1.3827211,3.0
51717,0.6061681,-5.450394,8.0
65184,-4.5127325,-1.033505,5.0
61973,1.8563195,10.189979,1.0
5309,12.2322235,-5.1382594,0.0
34157,-3.5400605,-0.7528481,5.0
107,11.313288,-3.1705608,0.0
27560,-2.7944117,9.532638,4.0
27735,-5.117675,5.388181,4.0
16724,9.520504,5.450823,2.0
22013,3.9908786,-2.9009771,3.0
41093,6.0829015,-8.897026,6.0
12174,2.1082923,10.276903,1.0
41361,6.486156,-10.344722,6.0
37036,4.632394,-10.514446,6.0
36340,5.1297107,-9.204033,6.0
62124,-3.69058,11.124275,2.0
54526,-10.973906,-1.8412946,9.0
21765,4.070532,-2.3409503,3.0
11107,-2.3897014,5.1801457,1.0
36835,5.335489,-8.75031,6.0
29790,-9.59809,1.3267007,4.0
55445,-0.59445393,-5.7716804,9.0
60209,9.156761,-4.7603827,0.0
49133,2.9116554,3.1089168,8.0
39500,2.5059657,-12.444027,6.0
55662,-6.345529,3.6376152,9.0
14140,9.352911,5.821723,2.0
745,7.555315,-2.2226312,0.0
41780,1.077035,-13.279706,6.0
59653,-6.603129,-2.299989,9.0
25390,-7.4572763,-1.7222545,4.0
38102,-0.42334363,-11.354454,6.0
61234,2.5183904,12.061572,1.0
57476,-9.190168,3.1253994,9.0
35982,5.717999,-3.5963762,5.0
34079,0.73958653,4.5849023,5.0
20525,-3.5035644,-4.5892816,3.0
56245,-8.04761,3.8150594,9.0
31760,5.933061,0.0028304383,5.0
44702,-11.178748,5.4533315,7.0
23758,1.1078657,-7.6850333,3.0
26014,-6.8012204,2.244087,4.0
56529,-9.068832,-5.476734,9.0
33572,-1.3833569,-6.5947533,5.0
64802,-5.2170095,5.2490764,4.0
51256,-4.6128883,-5.5712695,8.0
66775,4.185978,-12.680473,6.0
20136,1.6793803,-4.387659,3.0
37534,5.294644,-10.330813,6.0
51356,-0.41815668,-1.4117496,8.0
1675,10.765169,-1.3925363,0.0
58606,-7.280496,3.419445,9.0
4631,11.377982,-2.672794,0.0
22434,2.724262,-2.9781904,3.0
9838,0.18372437,6.016304,1.0
34100,-3.7220685,-0.86181545,5.0
3604,12.865085,-2.425253,0.0
34583,0.2855368,2.9663982,5.0
27131,-0.31389853,8.867639,4.0
4918,10.562487,-4.5037403,0.0
63878,4.747941,-4.6197834,3.0
38099,3.3217819,-12.492843,6.0
44047,-8.871827,6.5308537,7.0
47108,-10.851638,1.342124,7.0
1840,10.685393,-5.607022,0.0
61466,2.0662153,-1.0705068,1.0
57433,-6.942468,-3.5217822,9.0
49549,2.9986196,0.62863773,8.0
29641,-9.883814,-4.03078,4.0
42627,-10.388674,2.4283867,7.0
20483,-1.2541623,-8.689227,3.0
54646,-7.0709553,-3.2417638,9.0
40142,6.365611,-8.915769,6.0
29376,-4.796488,6.968253,4.0
40999,1.5279146,-10.616656,6.0
16177,10.2844925,5.5646405,2.0
26397,-4.1131787,8.342195,4.0
21807,1.840999,-6.720388,3.0
30897,-1.2119415,-4.559535,5.0
875,7.5391703,-2.1623645,0.0
23607,4.680428,-2.6353326,3.0
55920,-8.395003,-5.3794465,9.0
26277,-8.890951,-6.7247124,4.0
68157,-0.4229413,-2.1734607,8.0
24764,-9.036615,-4.338064,4.0
10246,1.5808681,12.322046,1.0
6358,-1.234593,6.4836183,1.0
55000,-8.375727,-5.0658107,9.0
32514,-1.1585624,-3.6504388,5.0
46510,-12.725956,-0.07357103,7.0
6363,0.83757967,9.17466,1.0
51402,-0.19087957,-2.6178548,8.0
35062,-2.3774753,-0.18079364,5.0
31793,-1.4573181,-7.455128,5.0
46259,-9.700577,5.57375,7.0
41890,3.2838287,-10.563712,6.0
40930,7.0556865,-10.132412,6.0
43793,-9.424273,9.447104,7.0
15651,5.2027397,6.3229938,2.0
14121,4.4086165,7.963062,2.0
4492,8.141509,-4.133183,0.0
50348,2.8470764,3.8854182,8.0
17166,-2.33805,7.409976,2.0
63868,5.273043,-2.55394,3.0
24983,-9.259332,-0.933872,4.0
17671,10.332334,5.1855717,2.0
15761,8.645544,6.524875,2.0
40390,2.312449,-9.366648,6.0
67924,-7.2307816,9.872805,7.0
14799,5.9470634,8.151536,2.0
44114,-9.652682,5.73,7.0
6809,-2.1046193,3.9877775,1.0
5224,12.956079,-3.1735642,0.0
69858,-6.6641684,-1.0661435,9.0
38151,5.6446567,-9.8051195,6.0
28560,-9.060738,-7.9266806,4.0
27203,-5.3310785,6.8247743,4.0
9671,1.2485538,-9.590143,1.0
37912,0.5402348,-14.393187,6.0
2950,11.59046,-4.473021,0.0
6300,2.7458615,12.281096,1.0
40334,0.60482943,-14.596515,6.0
47558,-5.3413863,1.1582618,7.0
15900,-1.573796,10.235019,2.0
34416,-3.4919846,-3.6806645,5.0
3123,11.646238,-0.8164351,0.0
69100,-10.399945,-0.20552024,9.0
28864,-5.7547517,7.7172756,4.0
19424,3.24236,-4.4468904,3.0
12055,-0.24726947,7.7517076,1.0
49071,1.228214,0.25769553,8.0
41404,1.1494458,-11.520467,6.0
2311,13.133536,-2.0396986,0.0
8310,1.6524993,11.9603615,1.0
28464,-6.45851,3.3148057,4.0
59980,-6.4353933,7.850996,9.0
53803,2.6622632,2.722391,8.0
38504,2.0146713,-13.116215,6.0
23071,3.0414839,-3.812679,3.0
27636,-10.020274,-5.803097,4.0
68638,2.0760732,0.75828654,8.0
8694,2.2862158,11.865563,1.0
57069,-10.949612,-5.7733536,9.0
43645,-5.803157,0.66930175,7.0
43331,-9.381774,-3.3469841,7.0
33433,-4.185826,-1.1934651,5.0
10964,3.1584485,12.742015,1.0
22392,8.615076,3.0042875,3.0
49286,1.509944,12.461631,8.0
49640,2.0860777,2.3432207,8.0
19592,4.1253285,-4.7423477,3.0
60519,10.512281,-2.8509088,0.0
13158,8.080549,1.611901,2.0
29720,-9.132329,-6.998316,4.0
11914,-1.1855015,6.496537,1.0
58727,-6.3234406,-2.3911257,9.0
31862,-2.3648703,-0.493886,5.0
64837,-9.001671,-3.3395195,4.0
10427,0.73422337,5.8985844,1.0
60726,8.749375,-0.20713036,0.0
20214,4.3327646,-2.5881536,3.0
15155,8.430413,3.653945,2.0
5191,10.466535,-3.1246881,0.0
31545,0.19129565,2.8827815,5.0
18134,6.5985856,5.504011,2.0
48000,-9.679094,6.6886654,7.0
63393,2.879015,-5.7150493,3.0
36222,4.5836396,-9.278029,6.0
43877,-10.106723,6.4519906,7.0
58979,-8.077806,-4.958715,9.0
1821,11.168936,-0.39762864,0.0
65247,0.121120915,-5.58971,5.0
25891,-9.529284,1.0739157,4.0
43954,-11.084904,7.609739,7.0
48934,3.1897428,0.15944916,8.0
7778,0.30432278,8.923935,1.0
26716,-6.826985,-4.4601607,4.0
64744,8.57949,-2.077972,4.0
10290,0.44085807,8.667028,1.0
36636,4.004754,-12.659794,6.0
17816,10.184466,5.0212793,2.0
43406,-9.841406,7.3236804,7.0
68617,1.5991756,-1.2279446,8.0
44772,-10.974742,1.603594,7.0
63664,0.852493,-3.433573,3.0
39496,0.42510724,-13.999354,6.0
62209,4.125504,8.568417,2.0
39138,3.1530757,-9.235582,6.0
43254,-9.227118,7.943247,7.0
60932,11.553493,-5.693057,0.0
57769,-7.975481,-2.3957026,9.0
58301,-6.97939,5.8972692,9.0
68803,3.5848112,2.6180863,8.0
36782,4.1177373,-10.195665,6.0
18150,7.6224475,8.263344,2.0
23897,-3.0134983,-4.9362025,3.0
33348,0.26311156,3.4426992,5.0
50417,3.9574382,2.7306905,8.0
642,10.603304,-1.3439066,0.0
59267,-6.5349865,3.9822774,9.0
55812,-10.075959,3.370562,9.0
63555,4.6967974,-0.7245776,3.0
66716,4.3451333,-10.919589,6.0
5355,9.213379,-2.0976696,0.0
58270,-8.400798,-3.387005,9.0
9003,0.19653907,7.7552843,1.0
54183,-8.816954,2.8733826,9.0
4152,9.995594,-5.239746,0.0
31007,-2.062151,-3.1042304,5.0
16497,8.689358,8.371741,2.0
37363,6.16167,-8.902931,6.0
8401,0.20077495,9.177543,1.0
60728,11.560024,-1.2250894,0.0
9691,-2.9795117,3.0784733,1.0
41757,6.9383655,-9.644014,6.0
42122,-10.536613,4.783086,7.0
18827,-2.8705292,-4.8659043,3.0
51859,-0.6723399,-7.1212435,8.0
5124,10.49547,-1.5181696,0.0
889,11.198869,-2.5899348,0.0
2150,8.696961,-4.0056024,0.0
9411,-3.0902355,2.4378626,1.0
68485,-0.25146118,-1.2794718,8.0
21012,1.2196063,-3.8757489,3.0
42050,-12.164742,3.749745,7.0
20915,3.1757874,-5.109099,3.0
63097,10.50543,5.527318,2.0
11257,0.3830677,7.531553,1.0
39389,5.9214096,-9.659316,6.0
34830,0.7047606,4.145172,5.0
1638,8.737826,-4.0303397,0.0
45548,-7.2555385,9.920099,7.0
36549,4.526613,-8.595448,6.0
27114,-10.25811,-3.7319417,4.0
2384,8.745449,-2.7051105,0.0
12035,2.0237916,10.799463,1.0
4426,10.620812,-2.7997608,0.0
49005,0.23030858,-6.6082706,8.0
46826,-8.928004,8.2277975,7.0
25815,-8.509091,1.3031437,4.0
20679,1.2840819,-3.561398,3.0
8164,0.49506634,10.811129,1.0
37911,1.4997299,-10.605215,6.0
34573,0.41984287,3.1515934,5.0
50315,-2.8027651,-5.8976655,8.0
14577,-1.6378165,4.6825976,2.0
34874,-1.4693463,-5.094944,5.0
1421,12.746977,-2.8884854,0.0
66890,7.089853,-10.251718,6.0
6067,0.54690766,11.256239,1.0
48544,3.8930879,1.2413541,8.0
59955,-9.657766,-1.6230553,9.0
31574,-2.9046106,-1.6136792,5.0
54247,-6.9944615,6.3397264,9.0
35400,-4.74483,-3.8841927,5.0
8871,6.3812075,7.9827585,1.0
68098,-2.5178053,-6.896928,8.0
43259,-8.6991005,9.394253,7.0
19937,3.4952903,-4.789993,3.0
10677,2.1794765,10.837824,1.0
13744,8.894159,5.97701,2.0
16275,8.429233,6.883896,2.0
40934,3.1942315,-8.388464,6.0
3726,10.05352,-4.3726816,0.0
22892,4.6359153,-2.6404247,3.0
66606,0.9402948,-12.876816,6.0
23814,3.0964472,-2.8914351,3.0
35160,-1.480655,-6.5002265,5.0
12957,8.296072,2.815668,2.0
30690,6.0344706,0.19091037,5.0
66788,3.3029804,-12.2206745,6.0
60307,8.997236,-0.022855226,0.0
32351,-1.773359,-5.865756,5.0
38485,5.016576,-9.208285,6.0
58422,-7.354002,0.5846207,9.0
9115,-1.158098,4.7390428,1.0
14508,10.890079,5.879212,2.0
64841,-9.446888,-3.203556,4.0
35662,-1.3617722,-6.8605623,5.0
60317,8.962305,-5.740351,0.0
17303,3.5611901,7.6086726,2.0
29463,-5.8831043,-1.2981887,4.0
64799,-5.072767,6.4458747,4.0
26358,-5.858156,-2.017371,4.0
48020,-7.297965,9.793445,7.0
16013,9.50702,3.9878721,2.0
39271,1.1223152,-12.154909,6.0
69081,-7.3017883,-0.5488262,9.0
62206,3.7860332,9.042399,2.0
23713,3.6431658,-3.605632,3.0
33838,-2.803493,-3.8447368,5.0
59596,-8.165381,3.1026516,9.0
65980,2.8182194,-5.888849,5.0
27086,-2.6665463,9.556678,4.0
29714,-6.961827,1.7438647,4.0
59791,-7.15858,-2.4074926,9.0
67246,-12.707912,0.6045099,7.0
68642,-2.4523098,0.124815755,8.0
18761,0.76057374,-3.4090035,3.0
38028,3.645998,-11.143345,6.0
14804,6.01609,8.142287,2.0
14106,8.6474,5.5152245,2.0
67748,-9.055072,8.207485,7.0
34350,-1.1337385,-3.5165577,5.0
49035,3.9000657,4.558352,8.0
29521,-7.669464,1.9641582,4.0
43161,-11.748308,5.2072506,7.0
28102,-6.9558177,-1.9983938,4.0
11202,-0.15530135,7.730849,1.0
46520,-6.8432255,8.031201,7.0
55927,-8.267601,-5.1266046,9.0
62767,9.916081,5.7694817,2.0
23283,3.9196494,-4.4879074,3.0
3999,9.629307,-6.9713154,0.0
20736,4.669363,-3.2493303,3.0
51483,3.1696012,3.9657447,8.0
50664,0.2336973,0.8079931,8.0
58583,-7.20398,3.8491583,9.0
14734,5.791349,7.5998588,2.0
45867,-6.8235364,8.598886,7.0
540,8.106153,-3.4345143,0.0
44592,-5.691344,3.1495078,7.0
58136,-8.460242,-4.7273073,9.0
11563,-2.8648262,2.664059,1.0
29031,-8.605017,1.0701389,4.0
68066,3.1848867,6.831892,8.0
4359,12.272774,-5.541125,0.0
32612,5.695387,-5.253344,5.0
23413,4.75678,-4.6437593,3.0
67362,-5.5314984,10.180413,7.0
23079,2.7670352,-3.7871408,3.0
11904,1.3155113,10.04404,1.0
54812,-7.471076,5.4682336,9.0
36898,7.1659446,0.13333163,6.0
981,10.56969,-1.265546,0.0
4489,12.251451,-5.0978394,0.0
18072,9.179409,4.858985,2.0
66055,6.0288815,-7.542606,6.0
7151,0.93085796,11.039088,1.0
47879,-9.607432,5.812293,7.0
55690,-3.9889028,-2.9044247,9.0
17633,7.295319,6.591865,2.0
65777,-2.382245,-0.09597274,5.0
1325,11.778778,-0.22081614,0.0
3616,11.911183,-2.0716052,0.0
67960,-12.01678,2.3076165,7.0
40697,3.2578013,-8.389372,6.0
3692,11.061455,-3.7909167,0.0
64129,4.973146,-2.3612108,3.0
65115,-5.0164847,5.7602353,4.0
29265,-7.1036024,-1.7909603,4.0
37140,1.9283293,-9.662217,6.0
10635,-3.1155431,2.4683595,1.0
13728,-2.1875644,7.8495755,2.0
50703,1.4926903,-1.2206591,8.0
19584,1.3859637,-4.8279023,3.0
33770,6.064763,-2.551582,5.0
61162,-2.2017841,4.0383606,1.0
68805,2.9136395,2.5101142,8.0
35631,6.232044,-1.4918607,5.0
21454,1.5418932,-5.330199,3.0
45978,-7.843476,8.372984,7.0
41370,1.534454,-10.5610695,6.0
63231,2.6452963,-2.877387,3.0
11854,1.6668913,11.241284,1.0
30865,0.5117288,3.0024014,5.0
12319,2.4732924,12.517637,1.0
7619,-2.1430743,4.265991,1.0
